카테고리,기관명,주소,위도,경도
공연장,국립정동극장 세실,서울특별시 중구 세종대로19길 16,37.56680693,126.9759685
공연장,더라이트스튜디오,서울특별시 성동구 송정12가길 38,37.55127807,127.0670116
공연장,콘서트홀 나누,서울특별시 마포구 망원로 66 지하1층,37.55706336,126.9042133
공연장,세종문화회관,서울 종로구 세종대로 175,37.5726241,126.9760053
공연장,모차르트홀,서울특별시 서초구 명달로 104,37.48641666,127.0045249
공연장,오류아트홀,서울특별시 구로구 경인로20가길 38 오류문화센터 2층,37.49535812,126.8460358
공연장,광진어린이공연장,서울특별시 광진구 능동로 400 보건복지행정타운 별관 4층,37.56505808,127.0844568
공연장,한국방송회관 코바코홀,서울특별시 양천구 목동동로 233 한국방송회관 2층,37.52698169,126.8713942
공연장,한예극장,서울특별시 종로구 이화장길 66,37.57820858,127.0047187
공연장,국립정동극장,서울특별시 중구 정동길 43,37.56593364,126.9728444
공연장,금천뮤지컬센터,서울특별시 금천구 시흥대로115길 48,37.46877706,126.8944749
공연장,STUDIO301,"서울특별시 성동구 서울숲길 36, 3F Studio301",37.54786264,127.0413188
공연장,종로 아이들극장,서울 종로구 명륜1가 2-42 올림픽기념국민생활관 신관,37.59029701704756,126.99830160838778
공연장,서울아트시네마,서울특별시 중구 정동길 3 경향아트힐 2층,37.56817327,126.9699761
공연장,건국대학교 새천년관대공연장,서울특별시 광진구 능동로 120 새천년관 B2,37.53918267,127.0747119
공연장,세라믹팔레스홀,서울 강남구 일원로 90 밀알아트센터 지하2층 세라믹팔레스홀,37.4858171,127.0824692
공연장,드라마센터,서울특별시 중구 소파로 138,37.55913006,126.9883894
공연장,KBS홀,서울특별시 영등포구 여의공원로 13,37.52596989,126.9167168
공연장,오유아트홀,서울특별시 강남구 남부순환로378길 34-9 도곡2동주민센터 4층,37.48372308,127.046407
공연장,래빗아트홀,서울 은평구 수색로 242 지층,37.58146011,126.8971043
공연장,소극장 공유,서울특별시 종로구 창경궁로 303,37.58760122,127.0032055
공연장,백석아트홀,서울특별시 서초구 효령로 114 백석예술대학교 교육동 10층,37.48076314,126.9966611
공연장,블루스퀘어,서울특별시 용산구 이태원로 294,37.54086944,127.0024853
공연장,삼익아트홀,서울특별시 강남구 학동로 171 3층,37.51404673,127.0295507
공연장,스카이아트홀,"서울특별시 강서구 화곡로63길 65 B1, B2",37.55797384,126.8491891
공연장,성북마을극장,서울특별시 성북구 동소문로20다길 10 4층,37.59164697,127.0173509
공연장,북서울꿈의숲아트센터,서울특별시 강북구 월계로 173,37.62025446,127.0443247
공연장,광운대학교동해문화예술관,서울특별시 노원구 광운로 20,37.61932035,127.0583381
공연장,인터파크 유니플렉스,서울특별시 종로구 대학로12길 64,37.58119758,127.0036202
공연장,신한카드 SOL페이 스퀘어,서울특별시 마포구 양화로 45 메세나폴리스 2층 신한카드 SOL페이 스퀘어,37.5515008,126.9139502
도서관,도봉아이나라도서관,서울특별시 도봉구 노해로69길 151,37.6590571,127.049575
도서관,아리향기 작은도서관,서울 강서구 양천로67가길 63 염창동주민센터 2층,37.55377136,126.8709657
도서관,삼청공원 숲속도서관,서울 종로구 북촌로 134-3 삼청공원 내,37.58797869,126.9840868
도서관,소나무언덕2호도서관,서울특별시 송파구 석촌호수로 155,37.50727531,127.0942308
도서관,오동숲속도서관,서울특별시 성북구 화랑로13가길 110-10,37.61015415,127.0409631
도서관,용암어린이영어도서관,서울특별시 용산구 신흥로3가길 21-7,37.54101948,126.9846906
도서관,보문숲길도서관,서울특별시 성북구 보문사길 20,37.58492375,127.01617601720145
도서관,서울특별시교육청 종로도서관,서울 종로구 사직로9길 5 사직치안센터,37.57630701,126.9686207
도서관,소나무언덕4호작은도서관,서울 송파구 송이로 34 소나무언덕4호 작은도서관,37.50221326,127.1168433
도서관,소나무언덕잠실본동도서관,서울특별시 송파구 탄천동로 205,37.50307882,127.0768971
도서관,국립중앙도서관,서울특별시 서초구 반포대로 201,37.4974226,127.0032279
도서관,자양한강도서관,서울특별시 광진구 뚝섬로52길 66,37.52921552,127.077668
도서관,정독도서관,서울 종로구 북촌로5길 48 정독도서관,37.58126545,126.9838701
도서관,동대문구정보화도서관,서울특별시 동대문구 회기로10길 60,37.58996951,127.0472897
도서관,원당마을한옥도서관,서울특별시 도봉구 해등로32가길 17,37.66029179,127.0217983
도서관,금천구립가산도서관,서울 금천구 가산로5길 43 금천구립가산정보도서관,37.47349155,126.8921298
도서관,구립응암정보도서관,서울특별시 은평구 가좌로7길 15,37.58596602,126.9196809
도서관,장안어린이도서관,서울특별시 동대문구 장한로26다길 10,37.57124499,127.073201
도서관,강남구립 개포하늘꿈도서관,서울특별시 강남구 개포로110길 54,37.49066929,127.0803569
도서관,이진아기념도서관,서울특별시 서대문구 독립문공원길 80,37.57295426,126.955549
도서관,느티나무어린이도서관,서울특별시 중구 다산로 75,37.55128171,127.0076057
도서관,청운문학도서관,서울특별시 종로구 자하문로36길 40,37.5903786,126.9659189
도서관,성동구립용답도서관,서울특별시 성동구 용답중앙3길 10,37.56669993,127.0513042
