카테고리,기관명,주소,위도,경도,정류소타입
버스정류장,방신전통시장입구,,37.56995293,126.8128628,일반차로
버스정류장,마곡우촌아파트,,37.57002343,126.8114749,일반차로
버스정류장,방신전통시장정문.방화사거리,,37.57271878,126.8115903,일반차로
버스정류장,방신전통시장정문.방화사거리,,37.57265711,126.8113414,일반차로
버스정류장,한서고등학교.보람아파트,,37.57483,126.811733,일반차로
버스정류장,한서고등학교.보람아파트,,37.57481624,126.8114186,일반차로
버스정류장,방화역2번출구,,37.576742,126.812627,일반차로
버스정류장,방화역3번출구,,37.57691187,126.8123587,일반차로
버스정류장,방화3동주민센터.국립국어원,,37.57913,126.813513,일반차로
버스정류장,방화7단지.국립국어원,,37.57930827,126.8133545,일반차로
버스정류장,가양역4번출구.가양8단지아파트,,37.56186214,126.8559124,일반차로
버스정류장,가양역7번출구.마포중고교,,37.55892751,126.8542039,일반차로
버스정류장,가양역8번출구.마포중고교,,37.55955916,126.8541936,일반차로
버스정류장,경복비즈니스고등학교,,37.55752808,126.8534483,일반차로
버스정류장,경복비즈니스고등학교,,37.55766284,126.853122,일반차로
버스정류장,강서구청.한국건강관리협회,,37.55262795,126.8505842,가로변시간
버스정류장,강서구청.한국건강관리협회,,37.55266887,126.8501699,가로변전일
버스정류장,우장초등학교,,37.55035323,126.8481814,가로변전일
버스정류장,우장초등학교,,37.54936691,126.8477783,가로변시간
버스정류장,한국폴리텍1.서울강서대학교,,37.54608728,126.8452748,가로변전일
버스정류장,한국폴리텍1.서울강서대학교,,37.54584327,126.8447321,일반차로
버스정류장,화곡본동시장,,37.54317865,126.8426282,가로변시간
버스정류장,화곡본동시장,,37.54334348,126.8432514,가로변시간
버스정류장,화곡역6번출구,,37.5410376,126.8387506,가로변전일
버스정류장,화곡역7번출구,,37.54087302,126.8370056,가로변전일
버스정류장,강서구청소년상담복지센터,,37.54019528,126.8355644,가로변시간
버스정류장,화곡푸르지오,,37.54015064,126.834479,가로변시간
버스정류장,외발산신광명마을,,37.54606458,126.8215259,일반차로
버스정류장,외발산신광명마을,,37.545958,126.821132,일반차로
버스정류장,강서면허시험장.메이필드호텔,,37.5496839,126.819496,일반차로
버스정류장,강서면허시험장.메이필드호텔,,37.54779762,126.8202256,일반차로
버스정류장,강서농수산물도매시장,,37.55187,126.81998,일반차로
버스정류장,영인운수.차고지,,37.54533512,126.8179353,일반차로
버스정류장,대한항공.메이필드호텔,,37.54972277,126.8168175,일반차로
버스정류장,공항동송정중학교,,37.5527773,126.8149361,일반차로
버스정류장,공항동송정중학교,,37.55313,126.815368,일반차로
버스정류장,국립항공박물관.공항동천주교회,,37.555638,126.811917,일반차로
버스정류장,국립항공박물관.공항동천주교회,,37.555152,126.811943,일반차로
버스정류장,공항동지하도입구,,37.559087,126.808185,일반차로
버스정류장,영인운수.차고지,,37.5452133,126.818294,일반차로
버스정류장,방화중학교,,37.5646214,126.8059168,일반차로
버스정류장,방화동도시개발11단지,,37.570852,126.804202,일반차로
버스정류장,개화119안전센터,,37.575195,126.8026,일반차로
버스정류장,개화119안전센터,,37.575128,126.802225,일반차로
버스정류장,개화역1번출구.개화검문소,,37.578455,126.800345,일반차로
버스정류장,개화역1번출구.개화검문소,,37.57849426,126.7997884,일반차로
버스정류장,부석마을.상사마을 입구,,37.58249255,126.7985641,일반차로
버스정류장,부석마을.상사마을 입구,,37.58182,126.798335,일반차로
버스정류장,영일고등학교.강서도서관,,37.54898858,126.8633554,가로변시간
버스정류장,아이파크아파트.백석중학교.실로암안과,,37.5451449,126.8621413,가로변시간
버스정류장,등촌2동주민센터.등촌동대림아파트,,37.54194247,126.8629699,가로변전일
버스정류장,대일고교.임광아파트.배광교회,,37.53979135,126.8635679,가로변시간
버스정류장,용문사.시립화곡청소년센터,,37.53709721,126.8633458,가로변전일
버스정류장,목동사거리,,37.53319859,126.8635224,가로변시간
버스정류장,목동사거리,,37.53163377,126.8636088,가로변시간
버스정류장,화곡동남부시장,,37.53183633,126.8588539,일반차로
버스정류장,성석교회,,37.53151222,126.8575906,일반차로
버스정류장,서울신정초등학교,,37.53112932,126.8529083,일반차로
버스정류장,서울신정초등학교,,37.53093063,126.8525297,일반차로
버스정류장,화곡8동주민센터,,37.53082331,126.8495912,일반차로
버스정류장,화곡8동주민센터.까치산시장,,37.53058851,126.8488201,일반차로
버스정류장,KT강서지사,,37.52997229,126.8475167,일반차로
버스정류장,KT강서지사,,37.52995383,126.8478811,일반차로
버스정류장,화곡동유림아파트,,37.530479,126.844302,일반차로
버스정류장,화곡동유림아파트,,37.5303526,126.8444275,일반차로
버스정류장,황외과앞,,37.53096322,126.8378394,일반차로
버스정류장,까치산역2번출구,,37.53177067,126.8468456,일반차로
버스정류장,까치산역4번출구,,37.53223863,126.8461928,일반차로
버스정류장,화곡동백구사,,37.53260032,126.8425221,일반차로
버스정류장,화곡동백구사,,37.53238177,126.8407944,일반차로
버스정류장,화곡대림아파트,,37.53300318,126.8389263,일반차로
버스정류장,화곡동대림아파트.화곡중앙시장,,37.53418041,126.8383241,일반차로
버스정류장,강서문화원.강서K병원,,37.5367735,126.837192,일반차로
버스정류장,강서문화원.강서K병원,,37.53743987,126.8368737,일반차로
버스정류장,강서문화원.강서K병원,,37.53690603,126.83667,일반차로
버스정류장,강서문화원.강서K병원,,37.53717865,126.8362927,일반차로
버스정류장,다운어린이공원.치유하는교회,,37.53256448,126.8437952,일반차로
버스정류장,화원중학교,,37.537977,126.840433,일반차로
버스정류장,신월초등학교,,37.5386349,126.8389691,일반차로
버스정류장,신월초등학교,,37.53896541,126.8394912,일반차로
버스정류장,화곡역5번출구,,37.54064792,126.8409451,가로변시간
버스정류장,화곡역4번출구,,37.54095273,126.8411221,가로변시간
버스정류장,화곡역1번출구,,37.54279784,126.8395162,가로변전일
버스정류장,화곡역8번출구,,37.54292941,126.8388886,가로변전일
버스정류장,대원시장,,37.54406298,126.8382264,가로변시간
버스정류장,대원시장,,37.54452489,126.8373132,가로변시간
버스정류장,화곡중고등학교,,37.54722398,126.8362223,가로변시간
버스정류장,화곡중고등학교,,37.54742029,126.8364708,일반차로
버스정류장,우장산역1번출구,,37.549241,126.8365028,가로변전일
버스정류장,우장산역4번출구,,37.54979426,126.8362285,가로변시간
버스정류장,명덕고등학교.서울스타병원,,37.55309439,126.8365206,가로변전일
버스정류장,명덕고등학교.서울스타병원,,37.55329124,126.8363717,가로변전일
버스정류장,발산역.우장산힐스테이트,,37.5560386,126.8376255,가로변시간
버스정류장,발산역.우장산힐스테이트,,37.55676559,126.8374836,일반차로
버스정류장,발산역2번출구,,37.56009,126.838558,일반차로
버스정류장,발산역3번출구,,37.56017015,126.8389703,일반차로
버스정류장,서울호서전문학교.등촌주공3단지아파트,,37.562868,126.839465,일반차로
버스정류장,서울호서전문학교.등촌주공3단지아파트,,37.562662,126.839755,일반차로
버스정류장,서울강서우체국,,37.56456709,126.8403694,일반차로
버스정류장,서울강서우체국,,37.56456734,126.8400518,일반차로
버스정류장,양천향교역.휴먼빌아파트,,37.56921563,126.8416018,일반차로
버스정류장,양천향교입구,,37.5700308,126.8414302,일반차로
버스정류장,가양한강타운아파트,,37.57040291,126.8434528,일반차로
버스정류장,가양한강타운아파트,,37.57050587,126.8438103,일반차로
버스정류장,가양2단지성지아파트.동양고등학교,,37.5696276,126.846539,일반차로
버스정류장,가양2단지성지아파트.동양고등학교,,37.56964441,126.8473483,일반차로
버스정류장,한보구암마을아파트,,37.56877036,126.8490282,일반차로
버스정류장,가양동천주교영등포공업고등학교,,37.56848329,126.8496503,일반차로
버스정류장,서울서진학교.우체국앞.허준박물관,,37.56684872,126.851331,일반차로
버스정류장,탑산초등학교.허준박물관,,37.56669819,126.8517606,일반차로
버스정류장,가양4단지아파트,,37.56526185,126.8532911,일반차로
버스정류장,대림경동아파트,,37.56558806,126.8532162,일반차로
버스정류장,가양5단지아파트,,37.564242,126.85513,일반차로
버스정류장,가양2동강변아파트,,37.56417994,126.8556381,일반차로
버스정류장,가양6단지아파트,,37.56294639,126.8579044,일반차로
버스정류장,가양초등학교,,37.561717,126.85982,일반차로
버스정류장,강서구청별관,,37.56119946,126.859759,일반차로
버스정류장,가양3동주민센터,,37.56141252,126.860753,일반차로
버스정류장,가양9단지아파트,,37.559812,126.863307,일반차로
버스정류장,가양9단지아파트.세현고등학교,,37.55981193,126.8636097,일반차로
버스정류장,염창동아3차아파트.나이아가라호텔,,37.54912227,126.8776266,일반차로
버스정류장,염창동아3차아파트,,37.54881687,126.8776893,일반차로
버스정류장,염창동새마을금고,,37.55023509,126.873324,일반차로
버스정류장,염창동새마을금고,,37.55015703,126.8727945,일반차로
버스정류장,염창동한마음.관음삼성아파트,,37.55304709,126.8697189,일반차로
버스정류장,염창동관음삼성아파트,,37.55292955,126.8693581,일반차로
버스정류장,태영.삼성한사랑아파트,,37.55506527,126.8654574,일반차로
버스정류장,금호.한솔아파트,,37.55544736,126.865485,일반차로
버스정류장,블루나인비지니스센터,,37.55624283,126.8637439,일반차로
버스정류장,블루나인비지니스센터,,37.55650706,126.8639189,일반차로
버스정류장,증미역1번출구.강서소방서,,37.55786325,126.8614346,일반차로
버스정류장,증미역3번출구.강서소방서,,37.55723078,126.8617195,일반차로
버스정류장,가양역6번출구.현대프린스텔,,37.56021961,126.8563498,일반차로
버스정류장,가양역5번출구.현대아파트,,37.56041196,126.8567272,일반차로
버스정류장,가양역9번출구.우성아파트,,37.56145209,126.8539737,일반차로
버스정류장,가양역1번출구.우성아파트,,37.562223,126.853228,일반차로
버스정류장,SBS공개홀,,37.5634891,126.8508002,일반차로
버스정류장,SBS공개홀,,37.5636591,126.849849,일반차로
버스정류장,가양4.5단지상가앞,,37.56408453,126.8526273,일반차로
버스정류장,서울서진학교,,37.565616,126.849851,일반차로
버스정류장,등촌동대림아파트,,37.56440514,126.848394,일반차로
버스정류장,강서한강자이아파트,,37.56501451,126.847871,일반차로
버스정류장,가양동CJ주식회사,,37.56665411,126.8449352,일반차로
버스정류장,가양동CJ주식회사,,37.56681325,126.8440631,일반차로
버스정류장,양천향교역1번출구.양천초교,,37.569105,126.840356,일반차로
버스정류장,양천향교역8번출구.양천초교,,37.568749,126.840489,일반차로
버스정류장,겸재정선미술관.서울식물원,,37.56977833,126.838569,일반차로
버스정류장,겸재정선미술관.서울식물원,,37.57077334,126.8372947,일반차로
버스정류장,마곡실내배드민턴장,,37.57261855,126.8298473,일반차로
버스정류장,마곡실내배드민턴장,,37.57267477,126.8319559,일반차로
버스정류장,서남물재생센터,,37.57300456,126.8273192,일반차로
버스정류장,서남물재생센터,,37.57277006,126.8271585,일반차로
버스정류장,서남환경공원.마곡청구아파트,,37.57328221,126.8233293,일반차로
버스정류장,서남환경공원.마곡청구아파트,,37.57313662,126.822208,일반차로
버스정류장,방화2단지아파트,,37.573256,126.81844,일반차로
버스정류장,방화2단지아파트,,37.573514,126.818829,일반차로
버스정류장,방화동동부센트레빌아파트,,37.57332251,126.8138644,일반차로
버스정류장,방화동동부센트레빌아파트,,37.573528,126.814217,일반차로
버스정류장,한서고등학교.방화사거리,,37.573128,126.810512,일반차로
버스정류장,한서고등학교.방화사거리,,37.573162,126.809421,일반차로
버스정류장,개화산역2번출구,,37.572521,126.806172,일반차로
버스정류장,개화초교.개화산역2번출구,,37.572655,126.805346,일반차로
버스정류장,등촌3동천주교회,,37.56008125,126.8457976,일반차로
버스정류장,등촌3동천주교회,,37.5599579,126.8460351,일반차로
버스정류장,등촌3동5단지아파트.등촌고등학교,,37.561745,126.84519,일반차로
버스정류장,등촌3동5단지아파트.등촌고등학교,,37.56194938,126.8452051,일반차로
버스정류장,등촌3동주공4단지아파트,,37.56242874,126.8431809,일반차로
버스정류장,등촌동부영아파트,,37.562722,126.84275,일반차로
버스정류장,등촌3동주공10단지아파트,,37.56196643,126.8474153,일반차로
버스정류장,등촌3동대림아파트,,37.56258981,126.84749,일반차로
버스정류장,마곡13단지힐스테이트아파트,,37.55669601,126.8179662,일반차로
버스정류장,강서공업고등학교,,37.57552923,126.816627,일반차로
버스정류장,방화1.2단지아파트,,37.57522329,126.8168825,일반차로
버스정류장,서울항공비즈니스고등학교,,37.56951691,126.8168323,일반차로
버스정류장,서울항공비즈니스고등학교,,37.569091,126.816406,일반차로
버스정류장,공항중학교,,37.56318918,126.8162656,일반차로
버스정류장,공항중학교.마곡엠밸리9단지,,37.562458,126.81676,일반차로
버스정류장,양천향교역7번출구,,37.56700014,126.8407488,일반차로
버스정류장,방신전통시장입구,,37.57005257,126.8126603,일반차로
버스정류장,방화주유소,,37.56669108,126.8125292,일반차로
버스정류장,제과점앞,,37.56021095,126.8099418,일반차로
버스정류장,공항동천주교회,,37.557387,126.811612,일반차로
버스정류장,강서한방병원,,37.53012593,126.8390315,일반차로
버스정류장,강서한방병원,,37.52999299,126.8393407,일반차로
버스정류장,강서한강자이아파트,,37.56636461,126.8500719,일반차로
버스정류장,강서구청별관,,37.561162,126.859807,일반차로
버스정류장,우장산동주민센터,,37.54792505,126.8415761,일반차로
버스정류장,문성유치원,,37.54691496,126.8442262,일반차로
버스정류장,우장산투웨니퍼스트오피스텔,,37.54719857,126.84579,가로변시간
버스정류장,가양7단지상가,,37.560708,126.861713,일반차로
버스정류장,등촌주공9단지,,37.561643,126.850602,일반차로
버스정류장,강서구민올림픽체육센터,,37.559912,126.850182,일반차로
버스정류장,등촌주공6단지,,37.560553,126.848477,일반차로
버스정류장,등현초등학교,,37.56110288,126.8472695,일반차로
버스정류장,가양7단지상가앞,,37.56074916,126.861831,일반차로
버스정류장,우장산휴먼빌아파트,,37.54743835,126.8434782,일반차로
버스정류장,우장산동주민센터,,37.54807574,126.841406,일반차로
버스정류장,양서1단지우장산아이파크이편한세상,,37.5480022,126.8370212,일반차로
버스정류장,우장산파크빌,,37.54665287,126.8453329,가로변시간
버스정류장,강서힐스테이트아파트,,37.54785305,126.8369631,일반차로
버스정류장,등촌주공6단지앞,,37.560355,126.848447,일반차로
버스정류장,강서구민올림픽체육센터,,37.559795,126.850322,일반차로
버스정류장,등촌9단지SBS공개홀,,37.561875,126.850932,일반차로
버스정류장,가양4.5단지상가앞,,37.563943,126.852823,일반차로
버스정류장,삼정그린코아아파트,,37.57159607,126.8117012,일반차로
버스정류장,강서농협,,37.56832217,126.8128867,일반차로
버스정류장,강서농협,,37.568388,126.812767,일반차로
버스정류장,서울방화초등학교,,37.568165,126.805304,일반차로
버스정류장,공항동주민센터,,37.55883,126.810557,일반차로
버스정류장,천주교성당,,37.556398,126.812261,일반차로
버스정류장,마곡나루역4번출구.서울식물원,,37.56525441,126.8277729,일반차로
버스정류장,마곡나루역5번출구.서울식물원,,37.56536889,126.827501,일반차로
버스정류장,마곡역교차로,,37.55934955,126.8285731,일반차로
버스정류장,이대서울병원,,37.55873959,126.83483,일반차로
버스정류장,김포공항국내선,,37.55874178,126.8042072,일반차로
버스정류장,김포공항국내선,,37.55839112,126.8046467,일반차로
버스정류장,김포공항국제선,,37.56531,126.801112,일반차로
버스정류장,김포공항국제선,,37.56499803,126.8010313,일반차로
버스정류장,발산역7번출구,,37.55773868,126.8379025,일반차로
버스정류장,신방화역5번출구,,37.56739453,126.8174478,일반차로
버스정류장,마곡엠밸리6.7단지.마곡중학교,,37.56710783,126.8214498,일반차로
버스정류장,마곡나루역1번출구,,37.56675393,126.8257999,일반차로
버스정류장,마곡역,,37.56108,126.826863,일반차로
버스정류장,마곡역,,37.560522,126.827203,일반차로
버스정류장,마곡나루역1번출구.웰튼병원,,37.56695587,126.8265563,일반차로
버스정류장,마곡동로사거리,,37.55946749,126.8314961,일반차로
버스정류장,마곡엠밸리11.12단지,,37.56006448,126.8215713,일반차로
버스정류장,마곡13단지힐스테이트후문,,37.55663412,126.8187359,마을버스
버스정류장,공진초등학교,,37.55843228,126.8216429,마을버스
버스정류장,송정역,,37.56131557,126.812279,일반차로
버스정류장,외발산동기점,,37.54520915,126.8213322,일반차로
버스정류장,한국공항공사,,37.562433,126.798872,일반차로
버스정류장,한국공항공사,,37.56252212,126.7987624,일반차로
버스정류장,이마트(가상),,37.56254745,126.7984631,가상정류장
버스정류장,개화동상사마을종점,,37.588697,126.80181,일반차로
버스정류장,마곡수명산파크7단지,,37.54921873,126.8230654,일반차로
버스정류장,마곡수명산파크5단지6단지,,37.55130795,126.8253549,일반차로
버스정류장,마곡수명산파크2단지,,37.55490711,126.8264227,일반차로
버스정류장,마곡수명산파크2단지,,37.554787,126.826058,일반차로
버스정류장,마곡수명산파크3단지4단지,,37.55168483,126.8252226,일반차로
버스정류장,마곡수명산파크7단지,,37.549322,126.822762,일반차로
버스정류장,마곡역6번출구,,37.559571,126.825491,일반차로
버스정류장,마곡역,,37.56021843,126.8243288,일반차로
버스정류장,화곡2동주민센터,,37.53137688,126.8552227,일반차로
버스정류장,화곡2동주민센터,,37.53117632,126.8544836,일반차로
버스정류장,마곡엠밸리14단지아파트,,37.557467,126.826412,일반차로
버스정류장,마곡엠밸리15단지아파트,,37.55743876,126.8267496,일반차로
버스정류장,발산역9번출구,,37.55891933,126.8365136,일반차로
버스정류장,공항동주민센터,,37.558964,126.810619,일반차로
버스정류장,신방화사거리,,37.572868,126.816922,일반차로
버스정류장,신방화사거리,,37.57278556,126.8165347,일반차로
버스정류장,마곡우촌아파트,,37.5701349,126.8117127,일반차로
버스정류장,개화역광역환승센터,,37.57845,126.797811,일반차로
버스정류장,개화역광역환승센터,,37.57822,126.797978,일반차로
버스정류장,방화2동청성아파트,,37.56656391,126.8118934,일반차로
버스정류장,핑크힐병원,,37.54931475,126.8755585,일반차로
버스정류장,롯데몰.김포공항역,,37.56237983,126.8030234,일반차로
버스정류장,송정중학교정문,,37.55433721,126.8162291,일반차로
버스정류장,염창동주민센터,,37.55368009,126.8711269,마을버스
버스정류장,세븐일레븐강서메인점,,37.53514925,126.8561331,마을버스
버스정류장,강원슈퍼,,37.53566111,126.8569291,마을버스
버스정류장,화곡보람3차아파트,,37.53649486,126.8582381,마을버스
버스정류장,에이엔케슬,,37.53713606,126.8591687,마을버스
버스정류장,한광고,,37.53779304,126.8584806,마을버스
버스정류장,서울신정고등학교,,37.53728369,126.8575412,마을버스
버스정류장,명지해드는터아파트,,37.53663598,126.8564711,마을버스
버스정류장,동우아트빌,,37.53646922,126.8559329,마을버스
버스정류장,미주아파트,,37.53741388,126.8549372,마을버스
버스정류장,방송인아파트,,37.53703347,126.854109,마을버스
버스정류장,곰달래약국,,37.53151997,126.858041,마을버스
버스정류장,중앙하이츠빌라,,37.53076413,126.8581895,마을버스
버스정류장,곰달래아파트,,37.52965845,126.8565796,마을버스
버스정류장,삼성아파트,,37.52921921,126.8541282,마을버스
버스정류장,은창아파트,,37.52893527,126.8518828,마을버스
버스정류장,화곡전화국,,37.52947641,126.8479082,마을버스
버스정류장,까치산역4번출구,,37.53264329,126.8460661,마을버스
버스정류장,까치시장,,37.53374267,126.846278,마을버스
버스정류장,화곡탑건진선미아파트,,37.53618055,126.8467094,마을버스
버스정류장,GS화곡개나리점,,37.536642,126.848008,마을버스
버스정류장,빨래세탁소,,37.53716878,126.8491624,마을버스
버스정류장,공작세탁소,,37.53659151,126.8545741,마을버스
버스정류장,주영렉스빌,,37.53604702,126.855148,마을버스
버스정류장,세븐일레븐강서메인점,,37.53484255,126.8559979,마을버스
버스정류장,국민약국,,37.53175403,126.857847,마을버스
버스정류장,주영렉스빌,,37.53589825,126.8550458,마을버스
버스정류장,약수터,,37.53877765,126.8516393,마을버스
버스정류장,신광명마을,,37.54710826,126.8240687,마을버스
버스정류장,수명중고등학교,,37.54930247,126.8240952,마을버스
버스정류장,마곡.수명산파크4단지,,37.55061504,126.8244871,마을버스
버스정류장,방화중학교,,37.56426742,126.8065584,일반차로
버스정류장,한마음아파트,,37.55510781,126.8680232,마을버스
버스정류장,우성아파트앞,,37.55551558,126.8708997,마을버스
버스정류장,우성아파트,,37.55556159,126.8709494,마을버스
버스정류장,봉제산정상,,37.53670398,126.851736,마을버스
버스정류장,생태공원,,37.5834339,126.8185408,마을버스
버스정류장,NC백화점앞,,37.5594763,126.8402473,마을버스
버스정류장,염창역1번출구.강서평생학습관,,37.54729799,126.8737556,마을버스
버스정류장,명지해드는터아파트,,37.53676359,126.8563584,마을버스
버스정류장,하이웨이주유소,,37.55446914,126.8542799,마을버스
버스정류장,서광아파트,,37.57883323,126.8194426,마을버스
버스정류장,마곡엠밸리7단지앞,,37.56542073,126.8244646,마을버스
버스정류장,대림아파트,,37.54833031,126.8751414,마을버스
버스정류장,하나마트,,37.55249234,126.8531016,마을버스
버스정류장,정곡초교,,37.57600074,126.8186173,마을버스
버스정류장,등명중학교,,37.55909511,126.8429615,마을버스
버스정류장,동아3차아파트,,37.54946212,126.8760291,마을버스
버스정류장,미주아파트,,37.53750509,126.8551022,마을버스
버스정류장,백연공원,,37.55062851,126.8520878,마을버스
버스정류장,방화4단지,,37.57674503,126.8134033,마을버스
버스정류장,등촌3동성당사거리,,37.55882591,126.8458654,마을버스
버스정류장,새마을금고,,37.55023775,126.8732765,마을버스
버스정류장,방송인아파트,,37.53719673,126.8540561,마을버스
버스정류장,강서대학교,,37.54947853,126.8512243,마을버스
버스정류장,방화3동주민센터,,37.57859255,126.8135875,마을버스
버스정류장,등촌6단지,,37.55956986,126.8476783,마을버스
버스정류장,관음삼성.보람더하임아파트,,37.55242246,126.8703833,마을버스
버스정류장,공작세탁소,,37.53646602,126.8543809,마을버스
버스정류장,골목시장,,37.54861944,126.8502357,마을버스
버스정류장,등촌9단지,,37.56140678,126.8487623,마을버스
버스정류장,염창중학교,,37.55335209,126.870934,마을버스
버스정류장,세븐일레븐강서메인점,,37.53505651,126.8558561,마을버스
버스정류장,SK브로드밴드강서방송,,37.54780995,126.8492844,마을버스
버스정류장,정곡초교,,37.57584687,126.8195724,마을버스
버스정류장,강서세무서.공항초교,,37.56200546,126.820609,마을버스
버스정류장,남부시장,,37.53251978,126.8576985,마을버스
버스정류장,수정빌딩,,37.54580838,126.8475437,마을버스
버스정류장,다솔마을,,37.55515462,126.8166634,마을버스
버스정류장,화곡유치원,,37.5444216,126.8461327,마을버스
버스정류장,마곡엠밸리14단지,,37.55803579,126.8256703,마을버스
버스정류장,등촌7단지아파트,,37.56126336,126.8530358,마을버스
버스정류장,삼천리아파트,,37.55617403,126.8698493,마을버스
버스정류장,화곡중앙하이츠빌라,,37.53074774,126.8580424,마을버스
버스정류장,본동시장,,37.54283113,126.84422,마을버스
버스정류장,마곡엠밸리14단지,,37.55832353,126.8247274,마을버스
버스정류장,한서고등학교.보람아파트,,37.57486654,126.8114927,마을버스
버스정류장,한마음아파트,,37.5550445,126.8678151,마을버스
버스정류장,곰달래아파트,,37.52979428,126.8572149,마을버스
버스정류장,본동사무소,,37.54270209,126.8477354,마을버스
버스정류장,볏골어린이공원,,37.54096763,126.8419755,마을버스
버스정류장,방신시장.LG베스트샵,,37.57334232,126.812587,마을버스
버스정류장,마곡엠밸리11.12단지상가,,37.55866262,126.821037,마을버스
버스정류장,삼성아파트,,37.52943377,126.8542115,마을버스
버스정류장,거성빌라,,37.54217874,126.8490739,마을버스
버스정류장,마곡13단지힐스테이트상가,,37.55836393,126.820138,마을버스
버스정류장,겸재정선미술관입구,,37.5717978,126.8376286,마을버스
버스정류장,한국건강관리협회,,37.55382512,126.8509972,마을버스
버스정류장,증미역2번출구,,37.55718046,126.8626081,마을버스
버스정류장,은창아파트,,37.5291208,126.8518067,마을버스
버스정류장,강서구립봉제산어르신복지센터,,37.54177299,126.8502913,마을버스
버스정류장,본동시장.새마을금고본점,,37.54281926,126.8427421,마을버스
버스정류장,금호APT,,37.57433998,126.8371205,마을버스
버스정류장,강서구청입구,,37.55320432,126.8496142,마을버스
버스정류장,등촌강변샤르망오피스텔,,37.55862474,126.8571485,마을버스
버스정류장,마곡13단지힐스테이트후문,,37.55673739,126.8179906,마을버스
버스정류장,대영마트,,37.5405746,126.8510552,마을버스
버스정류장,우체국,,37.54419393,126.845932,마을버스
버스정류장,벽산아파트,,37.57556406,126.8367589,마을버스
버스정류장,우장산꿈에그린아파트,,37.5532921,126.8477997,마을버스
버스정류장,등촌현대아파트,,37.55661729,126.8550856,마을버스
버스정류장,까치산역1번출구,,37.53260556,126.8463346,마을버스
버스정류장,정은파크빌,,37.54000556,126.8514174,마을버스
버스정류장,화곡초교,,37.54358481,126.8465565,마을버스
버스정류장,벽산아파트,,37.57573888,126.8366806,마을버스
버스정류장,롯데3차APT,,37.55287241,126.8465771,마을버스
버스정류장,하이웨이주유소,,37.55559064,126.8540853,마을버스
버스정류장,까치시장,,37.53354057,126.8460804,마을버스
버스정류장,약수터,,37.53877208,126.8515081,마을버스
버스정류장,금호APT,,37.5742938,126.8369598,마을버스
버스정류장,강서구민회관,,37.55306583,126.8442712,마을버스
버스정류장,선교교회,,37.53434202,126.8477613,마을버스
버스정류장,겸재정선미술관입구,,37.57183087,126.8374305,마을버스
버스정류장,발산어린이집,,37.55436714,126.8416539,마을버스
버스정류장,화곡탑건진선미아파트,,37.53599341,126.8468187,마을버스
버스정류장,삼거리,,37.53738778,126.8501324,마을버스
버스정류장,롯데1차,,37.55451274,126.8409792,마을버스
버스정류장,GS화곡개나리점,,37.53656745,126.8480437,마을버스
버스정류장,강서노인회관,,37.55453248,126.8399796,마을버스
버스정류장,빨래터세탁소,,37.5369625,126.8492383,마을버스
버스정류장,안골공원,,37.53593151,126.8512591,마을버스
버스정류장,우장산월드메르디앙아파트,,37.55479015,126.8378891,마을버스
버스정류장,방화동동부센트레빌아파트,,37.5733692,126.8138108,마을버스
버스정류장,삼거리,,37.53733682,126.8502334,마을버스
버스정류장,강남슈퍼,,37.53519411,126.8510241,마을버스
버스정류장,프라임마트,,37.57287379,126.8182381,마을버스
버스정류장,태창아파트,,37.53757663,126.8508561,마을버스
버스정류장,신정초교,,37.53259739,126.851208,마을버스
버스정류장,정은파크빌,,37.5400282,126.8515067,마을버스
버스정류장,마곡한솔솔파크,,37.57004464,126.8226596,마을버스
버스정류장,가양역,,37.56045016,126.8566507,일반차로
버스정류장,길훈아파트,,37.56868401,126.8225723,마을버스
버스정류장,마곡중학교,,37.56896197,126.820558,마을버스
버스정류장,김포공항국내선,,37.55954037,126.8033334,일반차로
버스정류장,마곡나루역,,37.5672229,126.8277919,일반차로
버스정류장,롯데R&D센터,,37.57131906,126.8284268,일반차로
버스정류장,마곡나루역,,37.5671627,126.8280656,일반차로
버스정류장,대한항공,,37.54998341,126.8150621,일반차로
버스정류장,LG사이언스파크,,37.5627653,126.833984,일반차로
버스정류장,김포공항국내선,,37.55928887,126.8040502,일반차로
버스정류장,마곡엠밸리1단지,,37.56780913,126.819153,마을버스
버스정류장,마곡나루역1번출구,,37.56668638,126.8258171,마을버스
버스정류장,마곡나루역5번출구,,37.5653148,126.8274785,마을버스
버스정류장,대한항공,,37.54988855,126.8164831,일반차로
버스정류장,서울식물원.숲문화학교,,37.56631596,126.8345109,일반차로
버스정류장,마곡역2번출구,,37.55996297,126.8259968,마을버스
버스정류장,강서세무서.공항초교,,37.56190171,126.8209337,마을버스
버스정류장,강서세무서,,37.56235628,126.8213949,마을버스
버스정류장,마곡엠밸리7단지입구,,37.565172,126.824676,마을버스
버스정류장,마곡엠밸리7단지,,37.56716959,126.8235748,마을버스
버스정류장,마곡역,,37.56120533,126.8268428,마을버스
버스정류장,마곡엠밸리3단지입구,,37.56745676,126.8199974,마을버스
버스정류장,마곡중학교후문,,37.56863731,126.8208225,마을버스
버스정류장,길훈아파트,,37.5688329,126.8227,마을버스
버스정류장,마곡한솔솔파크,,37.56967326,126.8228444,마을버스
버스정류장,프라임마트,,37.57298634,126.8181869,마을버스
