위도,경도,클러스터내마커수,줌레벨
37.497568000000015,126.99940200000002,2,4
37.48347100002199,126.9929045000996,2,4
37.479748,126.999436,1,4
37.48651499999998,127.019433,1,4
37.478615143247886,126.96236742783454,7,4
37.47341100022793,126.96844499983912,2,4
37.504278,127.081287,1,4
37.48332600000001,127.01322999999998,9,4
37.48579000000001,127.01545900000002,2,4
37.48858100139219,127.01913032999344,3,4
37.48502733362324,127.00985966724816,3,4
37.48345300000001,127.010739,5,4
37.49504100000001,126.99017399999998,1,4
37.47727325002863,126.98504350000428,4,4
37.490892,126.993583,1,4
37.484437500682446,127.02160800138893,2,4
37.49447499999998,126.98529499999998,1,4
37.48156,127.009771,3,4
37.48361,127.019565,1,4
37.48783366679154,126.98829533390816,3,4
37.497229,126.992238,1,4
37.476534000000015,126.986743,1,4
37.482371,126.997664,1,4
37.48812600004069,127.01698700021905,2,4
37.486938,127.007535,2,4
37.489742,127.020305,1,4
37.493999,127.01775000000002,1,4
37.48504899999998,126.985223,2,4
37.499755,127.011131,1,4
37.5009832020701,126.9511278027176,10,4
37.50189975054017,126.92753649938662,4,4
37.505001083826,126.95340949870844,12,4
37.4972304765418,126.92698014203803,21,4
37.50253016745938,126.93604499816442,6,4
37.50234900083319,126.9250460004596,4,4
37.49782608351129,126.93053891675392,12,4
37.49694985768245,126.9231807133781,7,4
37.50936062600498,126.94550025167064,8,4
37.50408833371407,126.94528933355676,12,4
37.504348000004775,126.92447300003587,3,4
37.50862766749017,126.9470333329577,9,4
37.502288000000014,126.933696,1,4
37.50627357259967,126.9563291406296,7,4
37.50427200000257,126.94869650002823,2,4
37.49649599999999,126.932831,1,4
37.511932666833495,126.9435436665641,3,4
37.49656753350531,126.92896606672092,15,4
37.508489223448926,126.95805877922244,9,4
37.50340100000001,126.92278600000002,8,4
37.498885000000016,126.950588,1,4
37.50061250082444,126.93445349826553,6,4
37.505046,126.94290200000002,1,4
37.498405,126.943164,1,4
37.4999245009347,126.94189316637288,6,4
37.50009920053305,126.95178320030944,5,4
37.50663008380456,126.9227329171175,12,4
37.50032240128203,126.92758079826191,5,4
37.51169566682776,126.92661366594388,3,4
37.49805086379812,126.93232972713182,22,4
37.51113900131144,126.9551688330513,6,4
37.4963660315661,126.9311894056588,32,4
37.512188801603,126.936667599376,5,4
37.50384040096326,126.93401360038573,5,4
37.5112793334314,126.9476040007735,3,4
37.512534500159305,126.9284139999881,4,4
37.49764750029518,126.94504400151185,2,4
37.503683,126.93926000000002,1,4
37.506244,126.946457,1,4
37.49536950037356,126.92643549962231,4,4
37.504798250445646,126.93564875032794,4,4
37.51172999999999,126.932603,1,4
37.51233083446032,126.94561466713388,6,4
37.500864,126.94842199999998,1,4
37.50083000066645,126.92455616892092,6,4
37.49904600090858,126.92325599770128,5,4
37.505424000000005,126.933851,1,4
37.50230100066572,126.95030300181692,3,4
37.496772143211714,126.92515514344652,7,4
37.50981060000274,126.93186440002404,5,4
37.508217,126.932102,2,4
37.496707,126.93672399999998,1,4
37.493747,126.926367,1,4
37.508073,126.940525,1,4
37.50791166717735,126.95681616625872,6,4
37.498414,126.937028,2,4
37.495488000000016,126.934237,2,4
37.500935,126.939785,1,4
37.50666699999999,126.94024899999998,1,4
37.495351,126.932216,1,4
37.49213240028579,126.930455801297,5,4
37.493679,126.929091,1,4
37.47093999999999,126.890904,3,4
37.46442800000001,126.905853,1,4
37.481411,126.891151,1,4
37.51012435061804,126.92225049885408,20,4
37.5127640006131,126.9212125718413,7,4
37.50073900000001,126.93094600000002,1,4
37.495190000000015,126.92255,1,4
37.50770999999998,126.96188,1,4
37.508887000000016,126.962236,1,4
37.50305600000001,126.927312,1,4
37.510372,126.925925,1,4
37.50627600000002,126.947944,2,4
37.50684700000002,126.959357,1,4
37.498471,126.941223,1,4
37.51390400000001,126.92213,1,4
37.516942,127.03189299999998,2,4
37.522345,127.024572,2,4
37.519482,127.021878,2,4
37.518497,127.027848,2,4
37.518181,127.021846,2,4
37.53621875009864,126.94475750010652,4,4
37.5495986671221,126.94385233253156,3,4
37.548611000000015,126.922594,1,4
37.555381,126.94448400000002,2,4
37.54843400028,126.93772993733116,16,4
37.54573600065446,126.93926999995452,3,4
37.54717400002215,126.94622450012731,2,4
37.55393400128368,126.94483949919672,2,4
37.54303800000002,126.95692,1,4
37.54540400039777,126.92369700004777,5,4
37.541399000000006,126.94473499999998,3,4
37.555467000000014,126.94631900000002,2,4
37.546725,126.922138,1,4
37.553905333874205,126.93324316603308,12,4
37.536776,126.94655600000002,1,4
37.54745750075539,126.93946650092548,2,4
37.55414900000002,126.930303,1,4
37.555800000000005,126.926517,1,4
37.538857500707735,126.94912749787488,2,4
37.55510833372447,126.94205000048062,3,4
37.55322700000001,126.927928,2,4
37.542051000264095,126.93869450139805,2,4
37.55637599999999,126.93065500000002,1,4
37.55292,126.923342,1,4
37.55995150054908,126.9236819995493,2,4
37.55724950000519,126.93917999998278,4,4
37.55822820026045,126.94171919907784,10,4
37.55920757167544,126.93361328572308,14,4
37.56405899999997,126.933483,3,4
37.55852000062193,126.93005633408234,3,4
37.559310166807165,126.93219933377088,6,4
37.56038180081085,126.92938820040636,5,4
37.5583960015723,126.94643400037252,7,4
37.55700850132772,126.93319750295572,2,4
37.55971242923199,126.9281332853104,7,4
37.563394334552655,126.931078165069,6,4
37.562927,126.960754,1,4
37.51674050028552,127.01746749919764,2,4
37.52111299999999,127.03142,2,4
37.519123999999984,127.024248,1,4
37.54304,127.015646,1,4
37.55979499999997,127.032299,2,4
37.548117000000005,127.019868,1,4
37.56505999999997,127.032123,1,4
37.56396800000001,127.028595,1,4
37.56001200087984,127.02909066854376,3,4
37.51548128633632,126.9196277142968,7,4
37.515338,126.922056,4,4
37.54679966750214,126.96754855449096,9,4
37.548586000000014,126.97866,1,4
37.54138300060396,126.96488150190088,2,4
37.532489571821166,126.9742323334852,21,4
37.55357700007311,126.9666015002528,4,4
37.54787600114209,126.96592099783508,3,4
37.533546,126.99373799999998,1,4
37.53165137581352,126.97258650056516,8,4
37.54378500093553,126.98604400230796,2,4
37.537175000000005,126.974558,1,4
37.53174399999998,127.006074,8,4
37.54083850001655,126.97431149999206,2,4
37.533772,126.95579100000002,2,4
37.54194799999999,126.984381,1,4
37.55142600088631,126.96836033272692,3,4
37.543430751443566,126.96907749750112,4,4
37.55462499999999,126.97722699999998,1,4
37.55552800000001,127.007368,1,4
37.56086666774819,127.01950766611284,3,4
37.55149100001447,127.00771799988318,4,4
37.55630425006861,127.01248099963394,4,4
37.56263600124189,127.00467549832403,2,4
37.55246650101506,127.00553250254482,2,4
37.56309500085474,127.0174226676001,3,4
37.563385001022496,127.00856100118752,3,4
37.55906950011433,127.0008544997476,2,4
37.55700533445144,126.954470666727,15,4
37.54567450001631,126.93754799998052,2,4
37.54825999999999,126.93056,1,4
37.555042285735,126.93380342853992,7,4
37.56063100000001,126.92055899999998,1,4
37.54620899999998,126.935701,1,4
37.555006,126.919211,1,4
37.564807,126.922055,2,4
37.547937000000005,126.960716,1,4
37.55749550005676,126.9278059996764,2,4
37.563031,126.92326,1,4
37.55177199999999,126.944206,2,4
37.552433,126.96161499999998,1,4
37.561501,126.926039,1,4
37.553624,126.93886100000002,1,4
37.543787,126.93983799999998,1,4
37.552425,126.919096,1,4
37.56070533344827,126.93115700048996,3,4
37.561084,126.92816600000002,1,4
37.563327,126.954608,2,4
37.56429800023593,126.95947649961585,6,4
37.55817940002781,126.93547900004911,5,4
37.564149,126.961441,4,4
37.51799899999999,127.017423,1,4
37.55373,127.020688,1,4
37.54833699999999,127.02603,1,4
37.56200299999999,127.029394,1,4
37.55147333358792,126.9641733343426,3,4
37.55051400086942,126.96737400303444,2,4
37.548895000000016,126.96668,2,4
37.53957499999998,126.963517,1,4
37.53714299999998,126.968368,1,4
37.536391333434,126.9603906662636,3,4
37.53750316691903,126.96476499964204,6,4
37.536745,126.96238599999998,1,4
37.54294199999999,126.971511,1,4
37.544100000000014,126.972745,1,4
37.53405800000001,126.96508,1,4
37.53093150000561,126.97090475003206,4,4
37.53013299999999,126.97227200000002,1,4
37.52443000002104,126.96471149977452,2,4
37.533837,126.97462699999998,1,4
37.54556899999999,126.974271,1,4
37.543670000000006,127.002479,1,4
37.533115,127.00548899999998,2,4
37.534257,126.99833999999998,2,4
37.56426180126381,127.01643800041896,5,4
37.563807,127.02166699999998,5,4
37.560129501530405,126.9971520007429,2,4
37.55342,127.012933,1,4
37.548135,127.00666800000002,1,4
37.55255400000001,127.010222,2,4
37.557753500199965,127.01338949962822,2,4
37.55675900000001,127.01491099999998,2,4
37.55112499999999,127.005558,1,4
37.56168400000001,127.014361,1,4
37.549298,127.00660899999998,1,4
37.55890299999998,126.963446,4,4
37.55954933339391,126.98411866611798,3,4
37.56165200000001,126.977637,2,4
37.55627600000002,126.97940900000002,1,4
37.55876400000002,126.96892,1,4
37.56018200000001,126.972058,1,4
37.55724199999998,126.982846,1,4
37.556515500008224,126.98083549991044,2,4
37.56315566814276,127.06277600308852,3,4
37.56709625071014,127.05552774894872,4,4
37.56642000062957,127.0646669982856,7,4
37.56249100077433,127.0642949986796,2,4
37.59086616781139,127.05838933220424,6,4
37.561379,127.06994400000002,4,4
37.572414000000016,127.066392,2,4
37.57024600001396,127.0726340001556,2,4
37.56514700000002,127.068764,1,4
37.568835,127.070611,1,4
37.54508499999999,127.077622,1,4
37.554971334783744,127.07688999885656,3,4
37.54257650008067,127.08300350018092,2,4
37.56041400000001,127.08480799999998,6,4
37.553904500315696,127.08174450083972,2,4
37.54510550196671,127.07325400230852,2,4
37.54678454046725,127.0690242307643,13,4
37.54288150063165,127.06925750038938,4,4
37.545443,127.069324,2,4
37.55915399999999,127.077329,2,4
37.55772150014868,127.0808460002563,2,4
37.54916000224044,127.06977879622724,5,4
37.552388,127.082011,4,4
37.56499,127.0779,2,4
37.553089,127.080198,1,4
37.55563100023888,127.07955766704782,3,4
37.54979433397811,127.07262033212533,3,4
37.56863000000002,127.08169300000002,2,4
37.542078,127.081532,1,4
37.55603000007866,127.07765700026148,2,4
37.54207950119644,127.06784249977116,2,4
37.545991,127.067593,2,4
37.565296000929486,127.08193599929466,4,4
37.55756850093663,127.07551100102825,2,4
37.54373,127.070908,1,4
37.56128100000001,127.079659,1,4
37.56801899999999,127.084103,1,4
37.55619200000001,127.074097,1,4
37.553907,127.078832,1,4
37.54380700160412,127.06640266461196,6,4
37.553083000000015,127.083405,1,4
37.555287000000014,127.08101899999998,1,4
37.54661150048839,127.07286299855214,2,4
37.54181833361157,127.0664306669326,3,4
37.56186700000001,127.082452,1,4
37.56342200000001,127.05314900000002,1,4
37.56160515830896,127.04073952630564,19,4
37.55883573728456,127.03983626410051,19,4
37.56293380050157,127.0425262798754,25,4
37.55024225014217,127.04760775011776,4,4
37.56066575034611,127.04358000002568,4,4
37.5498,127.053911,5,4
37.56377104075869,127.04066332027745,25,4
37.56430176240606,127.03896162080775,21,4
37.563418600048514,127.03441159964366,5,4
37.56027400026141,127.0462725007675,2,4
37.5612195000152,127.03416249996224,2,4
37.56102033361257,127.0478526675906,6,4
37.55674675101282,127.0416797499304,4,4
37.56260480001844,127.03736420000556,5,4
37.558638,127.03686100000002,2,4
37.56312933333911,127.04731800003628,3,4
37.56570240053063,127.03282459849366,5,4
37.545944,127.054856,2,4
37.54893600026495,127.05665400061544,2,4
37.568383,127.036918,1,4
37.54831750046127,127.04610400027155,2,4
37.561758500084174,127.0538040004455,2,4
37.58971980021547,127.00388379972372,5,4
37.59053133402496,127.01526958345048,12,4
37.58831050106704,127.01636800260027,2,4
37.58537920100229,127.0179997015052,10,4
37.58668975024809,127.01324825128412,4,4
37.58870775012202,127.00458075062215,4,4
37.58900500002262,127.0177610001244,3,4
37.58973200068581,127.02064916612962,6,4
37.58946250086397,127.01083100165876,2,4
37.58598150029458,127.00877099952685,2,4
37.58526699999999,127.01130700000002,2,4
37.587954001574886,127.02073375321342,4,4
37.59068299999999,127.008343,2,4
37.59158,127.019365,2,4
37.579576,127.01399700000002,2,4
37.58610975014152,126.99707049992485,4,4
37.568665,126.991483,1,4
37.58210699999999,126.99923499999998,1,4
37.59055150075584,126.99355700036092,6,4
37.58760840045891,126.999321798363,5,4
37.57632699999999,127.01996,1,4
37.58929550087697,126.99501325104004,4,4
37.57471099999999,126.99697000000002,1,4
37.58459600000001,127.00285200000002,3,4
37.58382400000002,127.005367,1,4
37.588969000000006,127.001736,1,4
37.575246,126.99952500000002,7,4
37.58906200132158,126.99739149956656,2,4
37.579821,127.004265,1,4
37.58626000000002,126.994253,1,4
37.57032950000135,127.02063250001297,2,4
37.57195400000002,127.057598,2,4
37.57000599999999,127.06612,2,4
37.56682799999999,127.057256,1,4
37.56084420046778,127.04004660025028,20,4
37.565412500104976,127.03058799969864,2,4
37.56662899999998,127.034902,2,4
37.54723600000001,127.041071,1,4
37.55950850004149,127.03516400000863,2,4
37.562408,127.032695,1,4
37.567498000019135,127.04553299997043,2,4
37.56463500053588,127.04115350140334,2,4
37.58666,127.010404,1,4
37.591314500762046,127.01080499878609,2,4
37.57621700001378,126.98958800003744,3,4
37.57959299999998,126.986618,1,4
37.57442100000003,126.990068,1,4
37.57476600000908,126.98846966657749,3,4
37.59076275145156,126.99598925075966,4,4
37.58401299999999,126.995653,1,4
37.589203,126.993439,1,4
37.59020399999999,126.99200100000002,1,4
37.572165,127.016785,1,4
37.571966,126.999941,1,4
37.57890166684929,127.00558700100515,3,4
37.572174,127.00422,1,4
37.58725100002191,127.00125049990984,2,4
37.57510300000001,127.020281,6,4
37.57662,127.013528,1,4
37.57321499999999,127.013507,1,4
37.57738799999999,127.005736,1,4
37.58269899999999,127.001351,1,4
37.574478,127.0047,1,4
37.56442666833899,127.01660733181647,6,4
37.56980344554514,127.0221191112516,9,4
37.570146666804014,127.01893800036008,6,4
37.56730399999999,127.017065,1,4
37.566943000000016,127.020954,1,4
37.56753099999999,126.995422,1,4
37.566048,127.01299,1,4
37.56676299999999,127.014789,1,4
37.56684699999999,127.006387,3,4
37.56660300000001,127.023262,1,4
37.5067686001721,126.95656380036635,5,4
37.508047000456415,126.95689240033563,5,4
37.556611,126.933754,1,4
37.52403671462899,126.85655971375328,7,4
37.50690940054295,126.92258270117576,10,4
37.543241666753055,126.96874899998735,3,4
37.55447250090669,126.91875349674048,2,4
37.50727800000001,126.92111,1,4
37.56743,127.056235,1,4
37.591624,127.002045,3,4
37.583694,127.084625,5,4
37.59149433416696,127.01099933158882,3,4
37.538694000000014,127.079061,4,4
37.538826666666864,127.08121699999997,3,4
37.53434100000001,127.06667500000002,2,4
37.53915833343164,127.08420466584536,3,4
37.53127650002219,127.0847704998968,2,4
37.53468760088597,127.08087840012544,5,4
37.54071200000358,127.0658859999798,2,4
37.53358200000002,127.07670699999998,1,4
37.53429599999999,127.06202199999998,4,4
37.52867499999999,127.07994399999998,1,4
37.539357500028295,127.06439950031285,2,4
37.53760075017513,127.0783717493314,4,4
37.50926100117514,127.0304284984548,8,4
37.521727000000006,127.04496,2,4
37.518887000000014,127.041302,2,4
37.523493,127.056273,2,4
37.51926100000001,127.04735100000002,4,4
37.51868666680133,127.0395089991388,6,4
37.5098276676831,127.02397766423822,3,4
37.51747,127.038044,2,4
37.50870000140522,127.04311766621156,3,4
37.52243800000978,127.04731366655976,3,4
37.52645900000002,127.049895,2,4
37.5139650006328,127.0179304985687,2,4
37.51132850066335,127.01707074965992,8,4
37.51424599999999,127.016626,1,4
37.509019,127.017481,1,4
37.53783700000001,127.08418,2,4
37.53011799999999,127.079155,1,4
37.558431500011686,127.04026149993278,2,4
37.53570799999999,127.05980800000002,1,4
37.5381570000328,127.057415000214,2,4
37.508518,127.10495699999998,2,4
37.516577000000005,127.10420999999998,1,4
37.509262000000014,127.019587,1,4
37.61910866674759,127.0572823329137,3,4
37.56550900007945,126.93215322248804,9,4
37.56528,126.95343599999998,1,4
37.56615700059108,126.93395449867197,6,4
37.56845600073216,126.94576000128488,4,4
37.56624600000002,126.951945,1,4
37.574248,126.936125,1,4
37.569648000000015,126.962119,1,4
37.56540933360696,126.9308443322846,3,4
37.572961,126.934933,1,4
37.563201,127.03433,3,4
37.554529530331855,126.93345870480772,17,4
37.568000000000005,126.920554,1,4
37.567462,126.948502,1,4
37.56587375029729,126.9287020009738,4,4
37.56793999999999,126.933589,2,4
37.575119,126.93903,2,4
37.566858,126.946208,3,4
37.55398900000353,126.96651649998664,2,4
37.574061,126.966964,1,4
37.57356100000002,126.960549,1,4
37.573127000000014,126.969042,1,4
37.4827100014525,126.9168965049422,6,4
37.48511525132074,126.9117368104394,16,4
37.48521266807057,126.91568755483132,9,4
37.48439200001812,126.9175318000319,5,4
37.485868751591056,126.882729249246,4,4
37.461814,126.915512,4,3
37.465188333334986,126.89826583334782,6,3
37.453541,126.902324,4,3
37.44855999999999,126.90401,1,3
37.46507600000002,126.89042299999998,1,3
37.458543,126.897388,3,3
37.454324,126.905811,1,3
37.454057333344295,126.8982619999987,6,3
37.46077100000001,126.905371,1,3
37.465606,126.892801,2,3
37.465147,126.900986,1,3
37.46260399999999,126.899286,4,3
37.458945,126.900112,1,3
37.4581025000628,126.90087800021664,2,3
37.447301,126.905585,1,3
37.45922600000004,126.907307,1,3
37.449788000000005,126.90103399999998,2,3
37.45296999999999,126.90254699999998,3,3
37.449697999999984,126.90324699999998,1,3
37.463737000000016,126.89165300000002,1,3
37.46483500000002,126.893601,2,3
37.44900199999999,126.900869,1,3
37.46572199999998,126.890425,2,3
37.46442800000001,126.905853,1,3
37.46365200000002,126.905766,1,3
37.463992000000005,126.903616,1,3
37.45333499999998,126.900088,1,3
37.463110999999984,126.89823599999998,1,3
37.452587,126.899126,1,3
37.46545199999998,126.896892,1,3
37.465254,126.895169,1,3
37.456986999999984,126.90004,1,3
37.48540599999998,126.905086,1,3
37.48510500023182,126.94099824957372,4,3
37.48190300024094,126.9388241256587,8,3
37.479826,126.927588,1,3
37.48449700024576,126.94030399995472,2,3
37.47986227284406,126.94087436351523,11,3
37.48331999999999,126.927781,1,3
37.48426899999998,126.940838,2,3
37.48041380004104,126.94072319990192,25,3
37.482755000227314,126.9321387993982,5,3
37.48335500011908,126.9138305001092,2,3
37.48136900000001,126.925794,2,3
37.481231857473865,126.93329650002286,14,3
37.47179499999999,126.920938,1,3
37.47267050045148,126.91832450101798,2,3
37.47900299999999,126.933137,7,3
37.47012899999999,126.933677,2,3
37.48055899999999,126.900374,5,3
37.485785500025294,126.9404269998932,4,3
37.470912,126.918259,2,3
37.48304825018501,126.91485074955672,8,3
37.48358660033657,126.9333257999849,5,3
37.481828,126.917642,2,3
37.475384,126.93577,3,3
37.48561620020071,126.93108180009646,10,3
37.482626,126.913823,8,3
37.481736333363,126.9341013334152,9,3
37.48518025010175,126.9256153331396,12,3
37.46782999999999,126.938576,2,3
37.485275111266965,126.93372755547476,9,3
37.47919250009872,126.93468599950708,4,3
37.46815099999999,126.936772,2,3
37.48476550002839,126.9113864997976,8,3
37.477626,126.91994,4,3
37.48545900001476,126.91499066656536,3,3
37.48573350008199,126.92551550015963,2,3
37.47889800017354,126.94068433388772,3,3
37.482309000341424,126.92492940036372,5,3
37.47975250001625,126.92394012511755,8,3
37.480034,126.938991,4,3
37.48090350010214,126.92368050012333,4,3
37.48413300001075,126.92023357148764,7,3
37.48218620061893,126.9079901994092,5,3
37.485241000220384,126.91195900027564,4,3
37.48287850015858,126.90592374995444,4,3
37.482784,126.91697,1,3
37.484326,126.915581,2,3
37.48573366667092,126.9126803333557,3,3
37.47710550000632,126.9387254999551,2,3
37.477378,126.93069,1,3
37.48526175016547,126.93238024976368,4,3
37.48123900000001,126.906983,3,3
37.46982300000001,126.91837200000002,1,3
37.48281333351522,126.9381483334649,9,3
37.483308,126.923999,2,3
37.48305299999999,126.91259200000002,2,3
37.4847,126.92336,1,3
37.48005199999998,126.925375,2,3
37.48563633344927,126.93560066657692,3,3
37.481431,126.908083,2,3
37.48508575002243,126.9286577498074,4,3
37.48582866667029,126.9324833333014,3,3
37.48588337530524,126.92875162500744,8,3
37.48542300004115,126.927912333363,3,3
37.48090466697377,126.92661166583748,3,3
37.48587166671838,126.93343133315472,3,3
37.47496599999999,126.919475,1,3
37.48327333342908,126.91637500014572,3,3
37.467032000000025,126.924095,1,3
37.481103,126.902131,1,3
37.48135700065156,126.9407287499742,4,3
37.484051500028805,126.93112550000492,2,3
37.48486620013782,126.91870779968484,5,3
37.48220700000001,126.904804,1,3
37.47308550010175,126.94007099990384,2,3
37.48439200001812,126.9175318000319,5,3
37.485305333345735,126.92048333328148,3,3
37.48498600000001,126.915959,1,3
37.484921,126.919564,3,3
37.47658900000002,126.932821,1,3
37.483844166795954,126.91872949984464,6,3
37.47712199999999,126.935402,1,3
37.48502066701539,126.90970899983336,3,3
37.46670499999998,126.939945,1,3
37.482971000000006,126.933554,1,3
37.47636133351855,126.937822666374,3,3
37.472776,126.936475,1,3
37.484901,126.9265,2,3
37.483648,126.922295,1,3
37.47981683360536,126.932231333091,6,3
37.48113899999999,126.900912,1,3
37.47766500012466,126.93736266656626,3,3
37.48461000028323,126.92747300039512,4,3
37.47244400025731,126.93522249976976,2,3
37.47701699999998,126.940216,1,3
37.47802,126.935697,1,3
37.47870200000002,126.935711,1,3
37.483558000078645,126.931645999741,2,3
37.48415050011988,126.93558949992872,6,3
37.47557100000001,126.937939,1,3
37.482616000000014,126.93449800000002,2,3
37.483459,126.909563,1,3
37.47838650003067,126.93650749980532,2,3
37.464874,126.93555299999998,1,3
37.485633,126.916365,3,3
37.473441,126.941019,1,3
37.48266200000002,126.909643,2,3
37.47940299999999,126.92665999999998,2,3
37.46725200000001,126.937198,1,3
37.46960199999999,126.938715,1,3
37.480403,126.927326,1,3
37.48015299999999,126.926671,1,3
37.48555499999999,126.91082,1,3
37.485762,126.930447,1,3
37.479759,126.900536,2,3
37.47526699999999,126.939202,1,3
37.47341200000002,126.935151,1,3
37.4798933333457,126.93969099996828,3,3
37.48559150000594,126.94107949994232,2,3
37.48348600000183,126.93544025001611,4,3
37.48337300035799,126.93421166683474,3,3
37.48193699999998,126.91996000000002,1,3
37.480749,126.931694,1,3
37.484416,126.934321,1,3
37.479595,126.912823,1,3
37.478854,126.931448,1,3
37.48011550009365,126.91353950050464,2,3
37.478141,126.934158,1,3
37.483479,126.93619700000002,1,3
37.471841,126.93532100000002,1,3
37.48096150025563,126.93977825067353,4,3
37.485786,126.922262,1,3
37.47670999999999,126.919746,1,3
37.468860999999976,126.94062900000002,1,3
37.468104,126.93433600000002,1,3
37.48327199999999,126.907459,1,3
37.48232850014255,126.91252699971088,2,3
37.47958200000001,126.925858,2,3
37.486010999999976,126.924595,1,3
37.48211799999999,126.931303,1,3
37.47731100000001,126.929724,1,3
37.467297,126.936473,1,3
37.480356,126.923861,1,3
37.47945200003582,126.93924699999997,2,3
37.481983,126.907272,1,3
37.483603,126.912666,1,3
37.465714,126.931688,1,3
37.480459,126.901713,1,3
37.47836599999999,126.93501,1,3
37.479521000000005,126.925026,1,3
37.476517,126.897636,3,3
37.475397,126.895499,1,3
37.472039000003726,126.8925749999826,8,3
37.47781500016588,126.8957105717118,7,3
37.47151233345719,126.8955030000766,6,3
37.47281728581255,126.88762371447596,7,3
37.467831812722125,126.89270937466928,16,3
37.473597,126.890614,4,3
37.47909571453755,126.88922100040008,7,3
37.46952100000004,126.889519,1,3
37.47738725016407,126.89408037523224,8,3
37.46656400021511,126.89404800074496,3,3
37.47584314289147,126.89427514304468,7,3
37.47416820026052,126.89496380045928,5,3
37.471717200000185,126.8890245999984,5,3
37.474608,126.902525,1,3
37.46942660005493,126.89417239999258,5,3
37.47246266669937,126.89324283332284,6,3
37.478335000000015,126.905865,3,3
37.47869476924037,126.9084607692702,13,3
37.47295150000852,126.88962199990522,4,3
37.46801878577773,126.89200142841914,14,3
37.476179,126.895614,3,3
37.47347533338064,126.89642033351848,3,3
37.471435,126.90116899999998,1,3
37.47338000009986,126.89276699993162,6,3
37.47830900000001,126.90479899999998,1,3
37.47293133340429,126.8903779997896,3,3
37.473485,126.90298,1,3
37.46815800000001,126.900933,2,3
37.483792,126.883491,5,3
37.472014000025226,126.90489150006724,4,3
37.46924700003656,126.88863799996588,6,3
37.47305300005804,126.88904099980076,4,3
37.47547250000559,126.902964999949,2,3
37.47711699999998,126.901209,1,3
37.46760299999997,126.90395599999998,1,3
37.47607766668914,126.9006985556772,9,3
37.47227133339992,126.89485399975742,3,3
37.467301,126.894049,5,3
37.477240333579296,126.89525583332735,6,3
37.478395800035294,126.89196200014744,5,3
37.466385,126.903003,1,3
37.47712299999999,126.909392,1,3
37.47356299999998,126.88695,2,3
37.47094100001468,126.89087000000131,4,3
37.479716,126.905413,1,3
37.470453000165385,126.89716233310608,3,3
37.477097,126.905538,2,3
37.470912,126.890058,3,3
37.4725537501806,126.89199099964908,4,3
37.476648,126.896873,1,3
37.474948,126.904021,2,3
37.469342,126.901289,1,3
37.47813700000001,126.889807,1,3
37.467492999999976,126.902871,1,3
37.474024,126.88875099999998,1,3
37.467151,126.90765000000002,1,3
37.481999,126.88832,1,3
37.478794,126.89584,9,3
37.48104407439531,126.8972513331377,27,3
37.48228942858813,126.89928828584748,7,3
37.48193800002179,126.899875749901,4,3
37.48033231601245,126.89840873696916,19,3
37.48012625009046,126.89629249990368,12,3
37.48125350013745,126.88757550026264,4,3
37.48027199999998,126.89241099999998,1,3
37.48199,126.890461,3,3
37.47978507706838,126.89318646124612,13,3
37.4817734287136,126.89804971441276,7,3
37.4812123335517,126.8987991111607,9,3
37.48383200000001,126.887593,1,3
37.481411,126.891151,1,3
37.479972,126.890008,1,3
37.47947766669187,126.89729400003591,3,3
37.480703000000005,126.890563,3,3
37.485981,126.883727,1,3
37.482625,126.88643,3,3
37.47964466709407,126.89199766676342,3,3
37.485814,126.886155,1,3
37.48602000000002,126.927202,1,3
37.470463,126.936604,1,3
37.48001080023849,126.89794660016436,5,3
37.48031733347098,126.89754666678972,3,3
37.47329825023702,126.89726849996168,8,3
37.477986750281616,126.89436225055717,4,3
37.47085200000044,126.89290449999692,2,3
37.47486099999999,126.896369,1,3
37.477268,126.890321,1,3
37.47223399999999,126.889598,1,3
37.47107700000001,126.89658900000002,1,3
37.471827,126.896953,1,3
37.472173333352295,126.8909753333354,3,3
37.477641,126.893073,1,3
37.466381,126.892165,1,3
37.467905,126.893484,1,3
37.466971,126.893327,1,3
37.46903399999999,126.904444,1,3
37.474397,126.89732,1,3
37.481411,126.838835,1,3
37.494567,126.849622,2,3
37.49301500000001,126.821874,2,3
37.496437,126.847672,2,3
37.49520299999999,126.840318,2,3
37.483059,126.852021,1,3
37.49304000000002,126.845028,4,3
37.48577,126.820681,5,3
37.49429600000001,126.841515,1,3
37.49852700006353,126.84355950021876,2,3
37.495554,126.838439,1,3
37.496162000322286,126.8461294993824,2,3
37.48839000000001,126.907975,1,3
37.488323999999984,126.910335,1,3
37.486821,126.908469,1,3
37.48742350000495,126.90914799997864,2,3
37.48805550027315,126.9093320004702,2,3
37.49031500000001,126.911533,1,3
37.486863,126.909349,1,3
37.488958,126.91114,1,3
37.486259,126.906844,1,3
37.48587250002959,126.91272174978756,4,3
37.501642,126.868622,1,3
37.49143050000565,126.88624799993713,4,3
37.49122299999999,126.89268,1,3
37.50512500000001,126.860569,2,3
37.49969900000002,126.888385,1,3
37.49347700005763,126.8880015002216,2,3
37.488860250000506,126.8834824999975,4,3
37.49687200000273,126.89102300003027,2,3
37.49556099999998,126.890848,1,3
37.48641100001581,126.88373766665345,6,3
37.496504000000016,126.888513,5,3
37.49284,126.860281,1,3
37.486945,126.881708,2,3
37.499785,126.882996,1,3
37.50414200003589,126.86530050007318,4,3
