위도,경도,클러스터내마커수,줌레벨,park_station_개수,park_station_평균거리,park_station_최소거리,park_station_500m내_개수,park_station_1km내_개수,fitness_개수,fitness_평균거리,fitness_최소거리,fitness_500m내_개수,fitness_1km내_개수,public_health_center_개수,public_health_center_평균거리,public_health_center_최소거리,public_health_center_500m내_개수,public_health_center_1km내_개수,park_개수,park_평균거리,park_최소거리,park_500m내_개수,park_1km내_개수,university_개수,university_평균거리,university_최소거리,university_500m내_개수,university_1km내_개수,self_laundromat_개수,self_laundromat_평균거리,self_laundromat_최소거리,self_laundromat_500m내_개수,self_laundromat_1km내_개수,pc_room_개수,pc_room_평균거리,pc_room_최소거리,pc_room_500m내_개수,pc_room_1km내_개수,supermarket_개수,supermarket_평균거리,supermarket_최소거리,supermarket_500m내_개수,supermarket_1km내_개수,hospital_개수,hospital_평균거리,hospital_최소거리,hospital_500m내_개수,hospital_1km내_개수,police_office_개수,police_office_평균거리,police_office_최소거리,police_office_500m내_개수,police_office_1km내_개수,community_center_개수,community_center_평균거리,community_center_최소거리,community_center_500m내_개수,community_center_1km내_개수,outdoor_sports_개수,outdoor_sports_평균거리,outdoor_sports_최소거리,outdoor_sports_500m내_개수,outdoor_sports_1km내_개수,education_개수,education_평균거리,education_최소거리,education_500m내_개수,education_1km내_개수,subway_개수,subway_평균거리,subway_최소거리,subway_500m내_개수,subway_1km내_개수,tax_office_개수,tax_office_평균거리,tax_office_최소거리,tax_office_500m내_개수,tax_office_1km내_개수,convenience_store_개수,convenience_store_평균거리,convenience_store_최소거리,convenience_store_500m내_개수,convenience_store_1km내_개수,post_office_개수,post_office_평균거리,post_office_최소거리,post_office_500m내_개수,post_office_1km내_개수,music_room_개수,music_room_평균거리,music_room_최소거리,music_room_500m내_개수,music_room_1km내_개수,bus_개수,bus_평균거리,bus_최소거리,bus_500m내_개수,bus_1km내_개수,school_개수,school_평균거리,school_최소거리,school_500m내_개수,school_1km내_개수,daycare_개수,daycare_평균거리,daycare_최소거리,daycare_500m내_개수,daycare_1km내_개수,theater_개수,theater_평균거리,theater_최소거리,theater_500m내_개수,theater_1km내_개수,electric_gas_station_개수,electric_gas_station_평균거리,electric_gas_station_최소거리,electric_gas_station_500m내_개수,electric_gas_station_1km내_개수,gas_station_개수,gas_station_평균거리,gas_station_최소거리,gas_station_500m내_개수,gas_station_1km내_개수,접근성_점수,다양성_점수,편의성_점수,종합_점수,구,동,평균월세,평균전세,거래량,평균월세보증금,평균전세보증금,평균월세/평균월세보증금
37.51193267,126.9435437,3,4,14,1130.497285,364.8542605,1,4,52,957.1074469,123.7315189,11,25,1,860.2408286,860.2408286,0,1,2,912.8013932,490.4785405,1,1,1,1210.738343,1210.738343,0,0,4,1515.079239,1182.325476,0,0,62,610.7927676,74.54697162,34,45,4,677.483362,504.4257298,0,4,222,1047.672122,42.48718132,24,107,2,918.8271151,907.935183,0,2,6,963.6220434,142.7321213,1,3,0,inf,inf,0,0,7,771.6774902,303.5278279,1,6,3,1293.200955,912.2167854,0,1,0,inf,inf,0,0,91,963.1773267,104.8750283,21,46,7,1005.209936,379.3086731,1,4,56,849.3740619,75.38289012,15,33,183,994.8293814,60.60301165,25,97,18,1158.727338,240.7486956,2,3,115,1044.731265,81.78912753,12,52,0,inf,inf,0,0,1,840.351285,840.351285,0,1,1,1249.462274,1249.462274,0,0,77.5,87.5,100,87.25,동작구,노량진동,54.36208072,17571.66701,19.22,2765.437325,17571.66701,0.01965767954
37.5121888,126.9366676,5,4,24,1278.509363,243.7034072,2,7,78,1087.789416,172.7879366,9,34,1,945.1983291,945.1983291,0,1,4,1161.209028,743.4589438,0,2,0,inf,inf,0,0,6,1224.00787,1020.636277,0,0,55,716.2206519,66.83927189,11,47,9,1133.799766,279.9331523,1,3,348,1210.270244,49.95103302,14,112,4,1011.208785,318.9819598,1,3,9,989.6745952,412.8191528,2,4,0,inf,inf,0,0,10,1147.01193,89.45468116,1,4,4,1364.889062,856.3416587,0,1,0,inf,inf,0,0,108,1100.556494,142.1813863,11,48,6,975.0302544,120.7393969,2,3,61,895.0424745,49.95103302,12,33,204,1086.939959,79.00658825,18,87,25,1110.391381,370.6027972,2,8,141,1168.34015,219.8117083,7,44,1,1779.698794,1779.698794,0,0,1,281.8034399,281.8034399,1,1,5,1208.51129,1014.714855,0,0,85,87.5,100,90.25,동작구,노량진동,54.36208072,17571.66701,19.22,2765.437325,17571.66701,0.01965767954
37.51173,126.932603,1,4,24,1205.942992,54.42250881,1,8,78,1062.405888,62.75421532,5,35,1,1102.863313,1102.863313,0,0,4,1089.112523,389.7454485,1,2,0,inf,inf,0,0,6,1035.173222,921.4547362,0,2,55,954.8307989,62.75697339,7,22,9,1137.882272,566.3049144,0,4,348,1187.267363,48.10852149,12,107,4,854.828677,89.14281399,1,3,9,920.9944981,550.8885424,0,6,0,inf,inf,0,0,10,1245.033749,410.8832579,1,4,4,1407.311957,954.1840574,0,1,0,inf,inf,0,0,108,1126.943238,169.6262033,7,44,6,994.9624807,246.1755543,1,3,61,980.578893,272.9225728,7,30,204,1063.2224,60.7754069,20,85,25,1006.742058,311.1409165,4,11,141,1143.753389,181.9097078,11,46,1,1643.242546,1643.242546,0,0,1,290.4753675,290.4753675,1,1,5,956.6242745,801.2466621,0,3,77.5,87.5,100,87.25,동작구,대방동,46.705929,18677.55186,21.98,5260.299483,18677.55186,0.008878948651
37.51233083,126.9456147,6,4,14,1213.153669,545.655642,0,4,52,1029.330132,44.23218162,10,22,1,963.4257131,963.4257131,0,1,2,893.1542029,307.177363,1,1,1,1113.797531,1113.797531,0,0,4,1479.249988,1241.286881,0,0,62,633.1106125,41.07658848,31,45,4,724.71308,627.6883268,0,4,222,1125.045911,87.2102765,22,84,2,1093.827857,1093.323379,0,0,6,1056.516553,319.4063803,1,3,0,inf,inf,0,0,7,825.910077,357.5365179,2,6,3,1355.253435,1030.954949,0,0,0,inf,inf,0,0,91,997.7296226,87.02507677,18,42,7,1016.691489,443.1334205,1,4,56,913.5549233,51.29516252,12,29,183,1010.676847,113.227371,24,91,18,1206.803087,290.1745703,2,4,115,1069.542202,229.1232421,13,46,0,inf,inf,0,0,1,1008.821484,1008.821484,0,0,1,1398.311921,1398.311921,0,0,62.5,87.5,100,81.25,동작구,노량진동,54.36208072,17571.66701,19.22,2765.437325,17571.66701,0.01965767954
37.512972,126.942375,2,4,14,1118.791482,271.3976791,1,5,52,939.7331207,37.38326484,11,24,1,954.8681611,954.8681611,0,1,2,874.1773575,558.2080172,0,1,1,1364.623133,1364.623133,0,0,4,1422.397067,1032.819419,0,0,62,661.7406301,49.50673629,36,45,4,741.0428644,360.7647267,1,4,222,1059.245385,57.8048209,23,85,2,889.6898205,825.9385485,0,2,6,951.9691177,81.82359301,1,4,0,inf,inf,0,0,7,809.2085131,429.1737716,2,5,3,1313.312128,977.551579,0,1,0,inf,inf,0,0,91,994.5234595,37.38326484,18,43,7,1029.546208,410.4418747,1,4,56,871.6964946,68.58624605,20,28,183,1041.725084,72.96757344,19,85,18,1168.633766,195.0016043,1,6,115,1108.422436,144.9934313,8,52,0,inf,inf,0,0,1,715.2223336,715.2223336,0,1,1,1290.796781,1290.796781,0,0,85,87.5,100,90.25,동작구,노량진동,54.36208072,17571.66701,19.22,2765.437325,17571.66701,0.01965767954
37.53621875,126.9447575,4,4,8,1043.625028,344.5203691,1,4,59,1201.488918,213.4423934,4,24,2,1644.654365,1588.526299,0,0,1,1671.662202,1671.662202,0,0,1,798.6922926,798.6922926,0,1,14,1042.429918,620.3882919,0,8,5,1172.788994,401.9338833,1,2,12,1151.270555,620.3882919,0,2,267,1090.146261,76.35029364,21,122,1,720.5446381,720.5446381,0,1,9,1157.242469,633.5966842,0,3,0,inf,inf,0,0,8,1377.193428,699.0838907,0,1,6,1169.621381,423.1598096,1,1,1,1236.147404,1236.147404,0,0,76,1177.474741,27.34544067,7,27,9,1250.802242,304.2135775,1,3,56,857.0036899,275.6623126,16,36,205,1145.945606,152.2105224,22,70,20,1254.023191,532.8062538,0,5,122,1099.906208,174.2725067,13,52,0,inf,inf,0,0,1,353.6201148,353.6201148,1,1,7,1042.245559,187.7356713,1,3,92.5,91.67,100,94.5,마포구,마포동,77.00013803,21371.45672,11.54,6495.461008,21371.45672,0.01185445312
37.54959867,126.9438523,3,4,10,1061.43431,599.1786309,0,5,92,1006.705831,355.8881169,3,45,2,884.1952163,708.4856904,0,1,1,1498.209873,1498.209873,0,0,2,519.3405667,221.3130816,1,2,40,1160.821794,788.645087,0,18,20,1020.038507,621.4370545,0,10,20,1044.01687,567.1412495,0,10,487,997.438079,180.41211,20,265,3,904.9921093,785.4460914,0,3,11,1059.550456,322.2702199,1,6,0,inf,inf,0,0,17,1062.823283,152.1280728,3,4,9,952.6162406,292.3651975,1,5,1,514.4566029,514.4566029,0,1,131,1008.187478,38.76058283,14,59,12,966.5213233,221.311771,2,7,93,1109.362109,310.4263575,4,24,287,1137.164146,26.4851442,25,113,33,960.6499401,57.04173038,7,19,173,1119.196749,234.503893,13,71,2,989.4100026,834.4872224,0,1,1,1155.73081,1155.73081,0,0,8,1066.153289,387.7829405,1,5,92.5,95.83,100,95.75,마포구,대흥동,63.23632503,20991.4709,15.22,4992.246893,20991.4709,0.01266690658
37.547248,126.933988,1,4,13,1293.049161,478.2444744,1,4,87,1052.894108,114.0996425,13,33,1,178.2312575,178.2312575,1,1,1,664.995178,664.995178,0,1,3,1072.132556,921.0175711,0,2,34,1115.94015,275.0226894,2,16,32,1184.050314,361.115568,1,9,19,1064.844112,183.2394772,4,8,432,1161.070397,83.05875816,27,138,3,952.0909644,412.4410928,1,2,7,897.2954453,112.060263,2,3,0,inf,inf,0,0,20,1060.58865,178.2312575,2,7,7,984.0776416,178.2315839,1,4,1,492.0414031,492.0414031,1,1,146,1085.303572,178.2312575,11,58,10,1003.099134,172.740273,1,6,107,1215.912416,383.0542271,1,18,245,978.9603734,8.337261415,47,129,22,1055.182701,147.8791033,4,8,99,1022.675492,94.88175101,20,47,8,1368.102957,1177.048525,0,0,1,1219.498979,1219.498979,0,0,9,1262.763714,312.8320515,1,4,100,95.83,100,98.75,마포구,신수동,46.08366249,17922.2014,15.53,4601.527468,17922.2014,0.01001486198
37.555381,126.944484,2,4,7,950.8571409,452.3586282,1,5,96,1120.57715,109.1547002,10,36,2,1161.313996,936.2268692,0,1,1,1768.394625,1768.394625,0,0,5,1020.529396,455.1817288,1,2,46,1001.719639,221.7253842,8,26,22,890.4730271,143.238502,5,15,18,1054.73624,254.7062725,4,8,477,1053.250333,109.1547002,61,223,3,912.6528363,375.8408388,1,2,10,1164.046639,197.9571393,1,3,0,inf,inf,0,0,22,1048.123162,378.2254375,4,9,8,1017.929251,153.4229883,1,3,1,1078.808085,1078.808085,0,0,143,1051.264416,109.1547002,19,58,14,1097.62658,181.421972,2,5,73,1066.700878,177.3443188,9,38,279,1171.981542,125.0644609,25,93,36,988.7777518,425.0396625,3,17,158,1145.380864,83.55153337,12,58,5,919.7304761,389.242063,1,3,0,inf,inf,0,0,8,1247.708323,677.1676307,0,1,100,91.67,100,97.5,마포구,대흥동,63.23632503,20991.4709,15.22,4992.246893,20991.4709,0.01266690658
37.546427,126.959802,1,4,27,1206.377741,101.0620922,3,7,78,1204.690317,408.4841905,3,26,1,769.7017576,769.7017576,0,1,2,651.7919124,133.1346745,1,1,3,1061.103235,476.7502023,1,1,50,1203.313692,187.0703838,4,16,13,1270.014124,334.8441244,1,5,29,1336.751823,583.0625363,0,6,441,1181.585349,342.5787387,6,147,5,1341.083311,785.0206471,0,2,13,1098.171072,417.1628118,2,5,1,1103.431661,1103.431661,0,0,22,1092.962657,243.8171096,3,10,9,1186.407574,763.879834,0,4,0,inf,inf,0,0,131,1229.629962,247.9674894,12,41,13,1306.898056,383.2052156,1,3,84,1280.412088,298.1934158,3,20,286,1172.599414,24.21728938,24,98,41,1054.683132,344.0335175,2,19,194,1081.642855,144.3945654,23,86,3,1895.873272,1494.744033,0,0,1,1653.809149,1653.809149,0,0,8,1265.12291,591.2692879,0,1,77.5,95.83,100,89.75,마포구,공덕동,57.6431478,21099.42582,11.23,4561.676994,21099.42582,0.012636394
37.548434,126.9377299,16,4,13,1263.577309,312.1638168,1,5,87,1041.256142,156.2998778,6,41,1,505.7131811,505.7131811,0,1,1,852.9181901,852.9181901,0,1,3,953.493465,572.5406159,0,1,34,1059.782982,436.6967056,2,12,32,1160.100685,335.1028762,2,11,19,1035.8771,300.7313291,3,8,432,1092.801465,183.1143221,34,180,3,925.0942821,751.951138,0,2,7,798.697197,268.7868163,1,5,0,inf,inf,0,0,20,1069.22074,505.7131811,0,9,7,971.8404217,343.4800968,1,3,1,263.3586222,263.3586222,1,1,146,1056.738683,28.83954986,14,59,10,902.2656345,412.8771291,1,5,107,1184.512287,187.5467666,4,23,245,975.0929872,119.4169227,31,136,22,871.5227102,157.9320848,4,17,99,963.4242493,186.7023983,10,61,8,1442.178114,932.5718008,0,1,1,1140.878224,1140.878224,0,0,9,1258.689123,327.4942175,2,4,100,95.83,100,98.75,마포구,신수동,46.08366249,17922.2014,15.53,4601.527468,17922.2014,0.01001486198
37.545736,126.93927,3,4,13,1307.904498,641.0975072,0,4,87,1139.81352,290.8333392,7,40,1,673.2292944,673.2292944,0,1,1,1124.703953,1124.703953,0,0,3,999.2067278,716.0883062,0,2,34,1277.912836,358.4518393,2,4,32,1403.723044,553.6836617,0,5,19,1206.461337,93.15936446,2,6,432,1217.798094,173.4131333,23,137,3,948.7769869,487.4921288,1,2,7,810.2935739,384.5506918,2,4,0,inf,inf,0,0,20,1285.649117,673.2292944,0,5,7,1081.411792,297.4437103,1,3,1,89.64036026,89.64036026,1,1,146,1179.577502,168.8761773,23,51,10,919.6820628,412.3019115,3,6,107,1265.964803,279.4481148,7,25,245,1070.620168,138.2556209,33,111,22,912.2983686,187.3009548,4,14,99,943.4216156,76.26573297,16,53,8,1715.999606,1207.61872,0,0,1,811.7681267,811.7681267,0,1,9,1140.973194,85.4559205,2,5,100,95.83,100,98.75,마포구,신수동,46.08366249,17922.2014,15.53,4601.527468,17922.2014,0.01001486198
37.547174,126.9462245,2,4,10,1048.53793,583.8286694,0,5,92,1007.788486,166.2468362,12,41,2,902.0265865,553.9028017,0,1,1,1227.41268,1227.41268,0,0,2,522.7724579,489.2433772,1,2,40,1293.866926,806.3054184,0,6,20,1214.728331,715.7193548,0,6,20,1050.02998,470.0254045,1,9,487,996.2931371,97.6423557,40,222,3,913.3099034,582.8910014,0,2,11,999.8054946,52.04143235,1,5,0,inf,inf,0,0,17,1143.172399,267.5548309,2,4,9,948.6287687,419.0577527,1,4,1,597.812869,597.812869,0,1,131,1062.443367,64.52426539,16,57,12,936.1952707,227.0804941,1,6,93,1082.260822,172.0435536,4,51,287,1097.393277,82.61758849,29,104,33,945.2987794,206.35732,9,16,173,1033.006,58.14522773,24,76,2,1306.541363,1166.345317,0,0,1,919.7901386,919.7901386,0,1,8,931.0206228,152.8166772,1,5,100,95.83,100,98.75,마포구,염리동,67.08071087,19414.07092,10.61,2648.38803,19414.07092,0.02532888312
37.553934,126.9448395,2,4,7,897.2072572,404.2629332,2,5,96,1099.976389,272.7907459,7,41,2,1062.296874,803.9722526,0,1,1,1644.89863,1644.89863,0,0,5,1042.712832,319.760481,1,1,46,1074.22903,385.4679755,8,24,22,952.1257448,212.1070269,2,15,18,1013.569324,244.272644,2,8,477,1021.898087,60.71792005,53,229,3,885.6889018,538.2915803,0,2,10,1127.84507,308.4049636,1,4,0,inf,inf,0,0,22,1067.929083,317.3255641,4,9,8,970.9359448,291.9721573,1,3,1,949.3662715,949.3662715,0,1,143,1048.563834,50.61547584,16,59,14,1086.234357,319.7588024,2,5,73,1041.976949,180.7995186,6,36,279,1149.856256,81.99736076,23,96,36,959.9377871,350.7420574,3,19,158,1098.533737,80.98835451,17,62,5,1059.031489,493.6310155,1,2,0,inf,inf,0,0,8,1194.375997,838.5392445,0,3,100,91.67,100,97.5,마포구,대흥동,63.23632503,20991.4709,15.22,4992.246893,20991.4709,0.01266690658
37.543038,126.95692,1,4,27,1187.101016,457.0626298,1,6,78,1163.576612,303.3500508,5,28,1,829.6775359,829.6775359,0,1,2,990.4565343,360.6246472,1,1,3,1037.643608,768.2655906,0,2,50,1304.152186,534.5425815,0,12,13,1374.072209,566.5202317,0,6,29,1259.697074,320.5613336,4,6,441,1121.651883,220.9471608,45,205,5,1414.878593,848.7490283,0,1,13,1072.764667,437.5747316,2,5,1,1551.4168,1551.4168,0,0,22,1144.379638,146.3235008,5,10,9,1169.470333,441.7558819,1,3,0,inf,inf,0,0,131,1255.607366,118.9519376,8,40,13,1262.87267,589.3554249,0,5,84,1137.586984,217.8301086,7,36,286,1097.142583,106.4330602,44,119,41,1142.187261,225.0497233,3,15,194,1063.826836,119.0210324,18,80,3,2103.703752,1949.195526,0,0,1,1265.734829,1265.734829,0,0,8,1124.44354,747.4416831,0,4,100,95.83,100,98.75,마포구,신공덕동,61.90383546,21382.89117,10.61,4899.879399,21382.89117,0.01263374676
37.541399,126.944735,3,4,10,1082.479267,77.38460951,3,3,92,1196.200758,27.58524519,19,35,2,1202.843738,1084.804821,0,0,1,1405.908941,1405.908941,0,0,2,727.8656761,325.8035256,1,1,40,1597.493263,306.3461815,2,6,20,1560.498833,198.2574522,2,2,20,1229.639408,306.3461815,1,9,487,1222.75731,84.16713228,94,204,3,1175.644077,194.702148,1,1,11,1138.101242,205.8017003,2,5,0,inf,inf,0,0,17,1486.684431,917.6578225,0,3,9,1191.841562,169.3354377,1,4,1,733.5526782,733.5526782,0,1,131,1310.433869,138.3233113,19,46,12,1125.656112,370.9911539,3,4,93,1133.388924,169.5537387,31,44,287,1204.186106,40.84740533,27,111,33,1285.468849,186.4588424,1,9,173,1166.1236,24.86547794,17,72,2,1894.825082,1730.439319,0,0,1,270.2704026,270.2704026,1,1,8,896.2102918,343.3471716,1,5,100,95.83,100,98.75,마포구,용강동,59.03967571,23375.53952,12.76,5187.204088,23375.53952,0.01138179156
37.555467,126.946319,2,4,7,1020.683519,384.7152109,1,4,96,1149.272459,198.944349,10,37,2,1181.11027,839.4191589,0,1,1,1653.633349,1653.633349,0,0,5,1002.767867,533.546424,0,2,46,1060.86015,283.8193843,8,22,22,964.7447643,22.58911492,4,14,18,1082.362688,202.5116855,4,7,477,1066.581994,35.78664813,57,236,3,902.1087952,450.3380947,1,2,10,1206.669146,355.1305939,1,3,0,inf,inf,0,0,22,1054.368448,335.2210077,2,9,8,1008.392987,137.2125547,1,5,1,1162.437407,1162.437407,0,0,143,1076.646896,57.38583987,16,57,14,1116.275609,270.383291,1,5,73,1104.844972,30.79587175,9,34,279,1193.50258,45.3376051,22,93,36,955.6605258,315.526897,2,22,158,1108.979426,145.621517,13,60,5,974.9449213,542.0027543,0,3,0,inf,inf,0,0,8,1286.621144,745.6166671,0,2,100,91.67,100,97.5,마포구,대흥동,63.23632503,20991.4709,15.22,4992.246893,20991.4709,0.01266690658
37.544997,126.933888,1,4,13,1333.32421,712.5615305,0,2,87,1148.436059,96.8257495,11,30,1,344.3748876,344.3748876,1,1,1,864.0973432,864.0973432,0,1,3,1157.750261,1076.908031,0,0,34,1283.105503,125.321303,2,6,32,1369.425528,483.6944948,1,4,19,1209.034544,149.7568017,3,6,432,1284.519629,125.321303,24,73,3,1014.626677,480.7214102,1,2,7,983.7225367,256.9072944,2,3,0,inf,inf,0,0,20,1225.421281,344.3748876,1,2,7,1096.088081,344.3747864,1,2,1,522.5030439,522.5030439,0,1,146,1189.290041,115.3637519,9,41,10,1057.816751,99.24377621,1,4,107,1303.04755,227.1911573,1,15,245,1071.572695,111.4084779,30,103,22,1147.16067,105.189354,4,5,99,1046.079635,90.78901702,15,45,8,1553.888082,1310.600094,0,0,1,1056.973571,1056.973571,0,0,9,1222.32378,489.0041601,1,4,100,95.83,100,98.75,마포구,현석동,50.17883598,22768.66667,10.92,7151.613757,22768.66667,0.007016435407
37.55390533,126.9332432,12,4,17,1030.598658,81.3139254,3,6,101,1052.894772,68.13630164,11,44,1,693.9986974,693.9986974,0,1,2,1178.698753,445.9376298,1,1,5,1340.727936,739.6473292,0,2,50,927.8833831,80.62587002,8,24,35,817.0230334,93.10598417,8,22,22,956.5152619,271.6387571,3,11,459,1001.151626,93.10656178,110,244,4,1110.579298,807.4146448,0,1,9,1239.675109,693.9986974,0,4,0,inf,inf,0,0,23,923.6980674,137.9399743,4,13,6,852.3028256,255.7717451,1,3,1,988.7207327,988.7207327,0,1,174,995.8672149,45.02643978,25,80,12,1116.45668,424.6912861,1,7,104,1025.187846,112.961878,16,46,280,999.3635408,84.9849102,50,140,26,1200.739211,471.678629,1,8,103,1126.866801,154.1228434,14,34,10,1022.246449,690.9786014,0,4,0,inf,inf,0,0,10,1250.64802,456.3145028,1,2,100,91.67,100,97.5,마포구,창전동,51.79741638,16747.23086,13.07,3597.501683,16747.23086,0.01439816321
37.536776,126.946556,1,4,8,1019.81652,415.4556746,1,4,59,1178.689043,50.65369298,6,30,2,1619.831065,1473.896555,0,0,1,1508.291532,1508.291532,0,0,1,698.0365321,698.0365321,0,1,14,1015.319694,521.535216,0,8,5,1108.575969,302.4306962,1,2,12,1088.348395,457.6736868,1,5,267,1021.805738,157.8975102,40,146,1,712.4472618,712.4472618,0,1,9,1097.573553,516.0158285,0,3,0,inf,inf,0,0,8,1273.941153,597.9726713,0,2,6,1149.843339,369.9463884,1,3,1,1249.897473,1249.897473,0,0,76,1146.904839,106.4124391,10,29,9,1174.061691,158.4515191,1,3,56,786.1988622,163.6394362,19,37,205,1082.771149,84.88562753,30,92,20,1220.35321,365.6022314,2,5,122,1025.879356,50.61028523,19,56,0,inf,inf,0,0,1,388.2884524,388.2884524,1,1,7,1020.565979,240.6871308,1,3,100,91.67,100,97.5,마포구,마포동,77.00013803,21371.45672,11.54,6495.461008,21371.45672,0.01185445312
37.5474575,126.9394665,2,4,13,1290.797737,479.1942314,1,5,87,1092.685943,322.9710265,5,45,1,653.5302659,653.5302659,0,1,1,1038.321819,1038.321819,0,0,3,942.1179819,542.6851831,0,2,34,1162.423935,456.6587328,2,8,32,1282.918381,483.9576115,1,6,19,1120.529158,240.1414101,3,7,432,1142.68849,168.9402735,23,172,3,932.9843382,630.9405106,0,2,7,780.6544222,375.9831734,1,5,0,inf,inf,0,0,20,1176.832249,545.3566653,0,6,7,1016.496444,183.7410894,1,4,1,104.0035977,104.0035977,1,1,146,1115.402343,136.8641611,18,57,10,887.3564767,370.600092,2,5,107,1224.492688,132.2354391,8,27,245,1024.470554,41.60384481,34,119,22,845.8169252,337.7205243,4,16,99,942.1526496,127.9919444,12,61,8,1599.04901,1015.433482,0,0,1,980.3352283,980.3352283,0,1,9,1208.469427,154.7013468,2,5,100,95.83,100,98.75,마포구,신수동,46.08366249,17922.2014,15.53,4601.527468,17922.2014,0.01001486198
37.5388575,126.9491275,2,4,8,1037.595064,311.3594285,2,5,59,1134.000426,173.9145119,14,36,2,1495.08742,1190.669055,0,0,1,1187.368865,1187.368865,0,0,1,470.6744156,470.6744156,1,1,14,1083.112068,536.750959,0,8,5,996.3050747,226.561564,1,3,12,941.4850502,177.4608607,1,7,267,890.3487699,94.03054737,92,184,1,673.4999228,673.4999228,0,1,9,1000.859811,304.5099596,1,6,0,inf,inf,0,0,8,1076.66472,650.34739,0,4,6,1086.304682,347.8412239,1,3,1,1203.27587,1203.27587,0,0,76,1095.631512,81.52250738,12,35,9,1058.546927,183.8054719,2,3,56,685.9696063,107.847636,24,48,205,998.1823086,147.5773237,37,120,20,1164.461641,78.52100033,3,11,122,952.0661327,133.3635922,24,77,0,inf,inf,0,0,1,506.5528176,506.5528176,0,1,7,984.4292131,366.5011183,1,3,100,91.67,100,97.5,마포구,도화동,68.085909,25036.31241,10.92,3864.598344,25036.31241,0.01761784872
37.55510833,126.94205,3,4,7,863.5393837,235.7425148,1,5,96,1103.431209,166.7308369,19,35,2,1140.700529,1078.253607,0,0,1,1920.972816,1920.972816,0,0,5,1085.060473,413.3354991,1,1,46,960.4844013,290.1335266,14,24,22,823.0352709,235.6980367,8,15,18,1045.354472,378.5420601,1,8,477,1058.763837,128.6077819,98,198,3,969.7134867,392.2190111,1,1,10,1131.130369,86.81597474,2,3,0,inf,inf,0,0,22,1072.76647,221.8928377,5,9,8,1056.714829,340.5813303,1,3,1,980.9482304,980.9482304,0,1,143,1041.716954,49.64248639,23,65,14,1105.486906,259.8047458,3,4,73,1035.393399,332.6973754,14,38,279,1164.159681,188.9812534,32,104,36,1054.142977,243.7674289,2,16,158,1209.716325,69.59371857,7,46,5,896.614627,221.8915481,1,3,0,inf,inf,0,0,8,1215.524467,658.2192981,0,1,100,91.67,100,97.5,마포구,노고산동,68.86350284,18196.30526,13.38,2974.102915,18196.30526,0.02315437791
37.542051,126.9386945,2,4,13,1387.323419,498.9963901,1,3,87,1319.56995,80.15153441,8,33,1,861.0316145,861.0316145,0,1,1,1374.671952,1374.671952,0,0,3,1200.738377,814.1088377,0,1,34,1565.844856,253.0564684,4,4,32,1693.451566,340.8334181,1,2,19,1480.128303,253.0564684,3,6,432,1440.045826,149.6525721,14,136,3,1093.490541,391.0944031,1,1,7,998.5244596,354.9998126,1,5,0,inf,inf,0,0,20,1564.69437,861.0316145,0,1,7,1294.175822,638.1878491,0,3,1,502.165894,502.165894,0,1,146,1386.618447,73.58607645,12,45,10,1083.444418,172.9536962,1,5,107,1414.626641,127.5308962,12,36,245,1251.770021,123.7987866,12,86,22,1160.879077,287.8266665,1,6,99,1054.148341,95.99776088,18,42,8,1994.310737,1620.17758,0,0,1,521.3623228,521.3623228,0,1,9,1138.393852,109.4937858,2,4,85,95.83,100,92.75,마포구,용강동,59.03967571,23375.53952,12.76,5187.204088,23375.53952,0.01138179156
37.556376,126.930655,1,4,17,949.6285981,167.5605533,4,13,101,1110.414495,293.1597382,7,47,1,968.8356319,968.8356319,0,1,2,1050.050311,536.9919051,0,1,5,1455.256375,654.8238748,0,1,50,872.0380793,193.9646753,12,30,35,771.2000188,179.0652346,7,28,22,965.0412681,200.3723218,5,10,459,1064.894794,70.75843556,60,247,4,1190.936251,750.3499722,0,1,9,1385.413525,799.9597806,0,2,0,inf,inf,0,0,23,956.6986394,115.5841523,4,11,6,977.7889614,446.5000608,1,3,1,1344.471603,1344.471603,0,0,174,1001.675091,56.38658434,25,87,12,1219.797854,222.1373134,1,3,104,1037.252772,206.3170661,16,62,280,1073.894097,163.2922334,29,126,26,1383.171201,317.2650621,1,7,103,1270.074498,51.41535462,9,32,10,869.6244912,443.6773951,1,7,0,inf,inf,0,0,10,1293.890221,513.2398647,0,3,100,91.67,100,97.5,마포구,동교동,75.18870855,21793.81088,12.76,2606.923286,21793.81088,0.02884193368
